POA_CODE_2021	Age.min	persons
POA0836	47	123
POA0836	48	141
POA0836	49	121
POA0836	50	162
POA0836	51	133
POA0836	52	157
POA0836	53	138
POA0836	54	131
POA0836	55	127
POA0836	56	121
POA0836	57	119
POA0836	58	122
POA0836	59	106
POA0836	60	106
POA0836	61	85
POA0836	62	107
POA0836	63	74
POA0836	64	85
POA0836	65	83
POA0836	66	84
POA0836	67	64
POA0836	68	62
POA0836	69	72
POA0836	70	56
POA0836	71	50
POA0836	72	41
POA0836	73	43
POA0836	74	37
POA0836	75	22
POA0836	76	36
POA0836	77	21
POA0836	78	18
POA0836	79	26
POA0836	80	33
POA0836	85	19
POA0836	90	5
POA0837	0	4
POA0837	1	10
POA0837	2	10
POA0837	4	5
POA0837	5	8
POA0837	6	5
POA0837	7	5
POA0837	8	5
POA0837	9	11
POA0837	10	8
POA0837	11	7
POA0837	12	7
POA0837	13	7
POA0837	14	3
POA0837	16	3
POA0837	18	8
POA0837	19	8
POA0837	20	5
POA0837	21	4
POA0837	22	3
POA0837	23	3
POA0837	24	3
POA0837	25	7
POA0837	26	7
POA0837	27	7
POA0837	28	4
POA0837	29	9
POA0837	30	3
POA0837	31	6
POA0837	32	8
POA0837	34	13
POA0837	35	6
POA0837	36	3
POA0837	37	15
POA0837	38	5
POA0837	39	9
POA0837	40	14
POA0837	41	8
POA0837	42	12
POA0837	43	7
POA0837	44	5
POA0837	45	4
POA0837	46	5
POA0837	48	7
POA0837	49	10
POA0837	50	3
POA0837	51	11
POA0837	52	3
POA0837	53	9
POA0837	54	6
POA0837	55	9
POA0837	56	16
POA0837	57	6
POA0837	58	9
POA0837	59	3
POA0837	60	7
POA0837	61	13
POA0837	62	9
POA0837	63	4
POA0837	64	10
POA0837	65	8
POA0837	66	9
POA0837	67	5
POA0837	68	10
POA0837	69	13
POA0837	70	5
POA0837	71	3
POA0837	73	6
POA0837	74	3
POA0837	75	4
POA0837	76	3
POA0837	77	3
POA0837	78	3
POA0837	80	3
POA0838	0	13
POA0838	1	10
POA0838	2	11
POA0838	3	11
POA0838	4	14
POA0838	5	14
POA0838	6	20
POA0838	7	21
POA0838	8	16
POA0838	9	11
POA0838	10	20
POA0838	11	14
POA0838	12	15
POA0838	13	12
POA0838	14	8
POA0838	15	10
POA0838	16	6
POA0838	17	14
POA0838	19	6
POA0838	20	4
POA0838	21	9
POA0838	22	8
POA0838	23	9
POA0838	24	5
POA0838	25	8
POA0838	26	11
POA0838	27	5
POA0838	28	11
POA0838	29	16
POA0838	30	13
POA0838	31	15
POA0838	32	14
POA0838	33	11
POA0838	34	10
POA0838	35	20
POA0838	36	12
POA0838	37	22
POA0838	38	11
POA0838	39	11
POA0838	40	19
POA0838	41	14
POA0838	42	3
POA0838	43	13
POA0838	44	13
POA0838	45	17
POA0838	46	8
POA0838	47	11
POA0838	48	10
POA0838	49	10
POA0838	50	13
POA0838	51	11
POA0838	52	5
POA0838	53	9
POA0838	54	12
POA0838	55	20
POA0838	56	7
POA0838	57	9
POA0838	58	16
POA0838	59	10
POA0838	60	16
POA0838	61	14
POA0838	62	18
POA0838	63	11
POA0838	64	13
POA0838	65	16
POA0838	66	10
POA0838	67	4
POA0838	68	3
POA0838	69	7
POA0838	70	4
POA0838	71	3
POA0838	72	7
POA0838	73	9
POA0838	74	9
POA0838	75	5
POA0838	76	3
POA0838	77	3
POA0838	78	6
POA0838	80	3
POA0839	0	5
POA0839	1	6
POA0839	2	9
POA0839	3	4
POA0839	4	10
POA0839	5	6
POA0839	6	3
POA0839	7	4
POA0839	8	5
POA0839	9	7
POA0839	10	7
POA0839	12	7
POA0839	13	6
POA0839	14	5
POA0839	15	4
POA0839	16	5
POA0839	17	4
POA0839	18	3
POA0839	20	5
POA0839	21	10
POA0839	22	12
POA0839	23	7
POA0839	24	19
POA0839	25	21
POA0839	26	14
POA0839	27	10
POA0839	28	15
POA0839	29	9
POA0839	30	15
POA0839	31	13
POA0839	32	20
POA0839	33	12
POA0839	34	9
POA0839	35	3
POA0839	36	6
POA0839	37	5
POA0839	38	4
POA0839	39	7
POA0839	41	6
POA0839	42	3
POA0839	44	3
POA0839	45	4
POA0839	46	3
POA0839	47	7
POA0839	49	10
POA0839	50	9
POA0839	51	6
POA0839	52	3
POA0839	53	9
POA0839	54	7
POA0839	55	3
POA0839	56	4
POA0839	57	3
POA0839	58	6
POA0839	59	3
POA0839	61	5
POA0839	62	3
POA0839	63	8
POA0839	65	3
POA0839	66	5
POA0839	67	10
POA0839	68	4
POA0839	69	6
POA0839	70	6
POA0839	71	3
POA0839	72	6
POA0839	74	11
POA0839	75	6
POA0839	76	3
POA0839	77	3
POA0839	85	6
POA0840	0	4
POA0840	3	5
POA0840	4	4
POA0840	5	3
POA0840	7	3
POA0840	9	3
POA0840	10	3
POA0840	11	6
POA0840	12	3
POA0840	13	7
POA0840	15	3
POA0840	35	4
POA0840	36	3
POA0840	37	4
POA0840	38	3
POA0840	39	5
POA0840	40	10
POA0840	41	3
POA0840	42	3
POA0840	44	5
POA0840	45	3
POA0840	46	5
POA0840	47	9
POA0840	48	11
POA0840	49	15
POA0840	50	6
POA0840	51	5
POA0840	52	3
POA0840	53	12
POA0840	54	5
POA0840	55	3
POA0840	56	8
POA0840	57	14
POA0840	58	13
POA0840	59	16
POA0840	60	10
POA0840	61	7
POA0840	62	6
POA0840	63	7
POA0840	64	16
POA0840	65	12
POA0840	66	20
POA0840	67	25
POA0840	68	18
POA0840	69	14
POA0840	70	20
POA0840	71	19
POA0840	72	14
POA0840	73	9
POA0840	74	10
POA0840	75	10
POA0840	76	5
POA0840	77	8
POA0840	78	3
POA0840	79	10
POA0840	80	4
POA0841	0	11
POA0841	1	3
POA0841	2	8
POA0841	3	3
POA0841	4	7
POA0841	6	7
POA0841	7	7
POA0841	8	10
POA0841	9	5
POA0841	10	8
POA0841	11	14
POA0841	12	3
POA0841	13	11
POA0841	14	7
POA0841	15	6
POA0841	16	5
POA0841	17	10
POA0841	18	6
POA0841	19	8
POA0841	20	8
POA0841	22	4
POA0841	24	4
POA0841	25	4
POA0841	26	4
POA0841	27	6
POA0841	28	3
POA0841	29	9
POA0841	30	3
POA0841	34	3
POA0841	35	4
POA0841	36	4
POA0841	38	7
POA0841	39	3
POA0841	40	9
POA0841	41	19
POA0841	42	8
POA0841	43	12
POA0841	44	9
POA0841	45	11
POA0841	46	15
POA0841	47	12
POA0841	48	14
POA0841	49	6
POA0841	50	12
POA0841	51	24
POA0841	52	9
POA0841	53	12
POA0841	54	14
POA0841	55	8
POA0841	56	14
POA0841	57	6
POA0841	58	11
POA0841	59	9
POA0841	60	8
POA0841	61	15
POA0841	62	5
POA0841	63	13
POA0841	64	15
POA0841	65	7
POA0841	66	6
POA0841	67	10
POA0841	68	11
POA0841	69	3
POA0841	70	4
POA0841	71	18
POA0841	72	6
POA0841	73	8
POA0841	74	3
POA0841	75	9
POA0841	76	9
POA0841	78	4
POA0841	79	5
POA0841	80	4
POA0845	0	6
POA0845	1	3
POA0845	2	8
POA0845	3	6
POA0845	4	4
POA0845	5	6
POA0845	6	3
POA0845	7	10
POA0845	8	5
POA0845	9	6
POA0845	10	6
POA0845	11	6
POA0845	13	9
POA0845	14	3
POA0845	16	6
POA0845	17	4
POA0845	18	3
POA0845	19	5
POA0845	20	8
POA0845	21	5
POA0845	26	8
POA0845	27	4
POA0845	29	3
POA0845	30	3
POA0845	31	5
POA0845	32	7
POA0845	33	10
POA0845	34	3
POA0845	35	6
POA0845	36	8
POA0845	37	4
POA0845	38	4
POA0845	39	5
POA0845	40	4
POA0845	41	3
POA0845	42	3
POA0845	43	3
POA0845	44	5
POA0845	45	11
POA0845	47	6
POA0845	48	7
POA0845	49	9
POA0845	50	12
POA0845	51	4
POA0845	52	8
POA0845	53	6
POA0845	54	6
POA0845	55	8
POA0845	56	9
POA0845	57	7
POA0845	58	8
POA0845	59	5
POA0845	60	3
POA0845	61	6
POA0845	62	10
POA0845	63	4
POA0845	64	5
POA0845	65	6
POA0845	66	6
POA0845	67	8
POA0845	68	6
POA0845	69	6
POA0845	70	5
POA0845	71	9
POA0845	73	3
POA0845	74	3
POA0845	77	4
POA0845	80	9
POA0846	1	4
POA0846	3	7
POA0846	4	6
POA0846	5	6
POA0846	7	3
POA0846	9	5
POA0846	10	4
POA0846	12	3
POA0846	13	7
POA0846	14	3
POA0846	15	3
POA0846	18	3
POA0846	20	3
POA0846	21	3
POA0846	25	6
POA0846	26	5
POA0846	27	3
POA0846	28	3
POA0846	29	3
POA0846	31	7
POA0846	32	5
POA0846	33	7
POA0846	35	4
POA0846	37	3
POA0846	39	6
POA0846	40	3
POA0846	42	3
POA0846	45	5
POA0846	46	4
POA0846	47	3
POA0846	49	5
POA0846	51	7
POA0846	52	8
POA0846	53	6
POA0846	54	3
POA0846	55	9
POA0846	56	5
POA0846	57	3
POA0846	58	4
POA0846	59	11
POA0846	60	4
POA0846	61	6
POA0846	62	8
POA0846	64	10
POA0846	65	10
POA0846	66	3
POA0846	67	5
POA0846	68	3
POA0846	69	3
POA0846	70	10
POA0846	71	3
POA0846	73	5
POA0846	74	3
POA0846	75	4
POA0846	76	3
POA0846	77	6
POA0846	78	4
POA0846	79	6
POA0846	80	8
POA0847	1	4
POA0847	3	5
POA0847	5	6
POA0847	6	6
POA0847	8	4
POA0847	9	5
POA0847	10	4
POA0847	11	5
POA0847	12	8
POA0847	13	4
POA0847	14	6
POA0847	15	13
POA0847	16	5
POA0847	17	6
POA0847	19	7
POA0847	20	4
POA0847	21	3
POA0847	22	3
POA0847	23	4
POA0847	24	11
POA0847	26	3
POA0847	27	7
POA0847	28	6
POA0847	29	6
POA0847	31	6
POA0847	32	10
POA0847	33	3
POA0847	34	3
POA0847	36	3
POA0847	40	3
POA0847	42	3
POA0847	44	3
POA0847	47	3
POA0847	48	4
POA0847	49	8
POA0847	50	8
POA0847	52	9
POA0847	53	9
POA0847	54	6
POA0847	56	9
POA0847	57	5
POA0847	58	3
POA0847	59	3
POA0847	60	8
POA0847	61	5
POA0847	62	5
POA0847	63	3
POA0847	64	3
POA0847	66	4
POA0847	68	4
POA0847	69	7
POA0847	70	4
POA0847	71	8
POA0847	72	4
POA0847	73	3
POA0847	74	3
POA0847	75	4
POA0847	76	5
POA0847	80	5
POA0850	0	104
POA0850	1	116
POA0850	2	104
POA0850	3	120
POA0850	4	106
POA0850	5	123
POA0850	6	116
POA0850	7	105
POA0850	8	128
POA0850	9	125
POA0850	10	116
POA0850	11	118
POA0850	12	121
POA0850	13	93
POA0850	14	123
POA0850	15	82
POA0850	16	86
POA0850	17	96
POA0850	18	77
POA0850	19	91
POA0850	20	87
POA0850	21	102
POA0850	22	92
POA0850	23	108
POA0850	24	135
