SA2_NAME16	Ancestry	responses
Queanbeyan West - Jerrabomberra	Scottish	1391
Queanbeyan West - Jerrabomberra	Serbian	154
Queanbeyan West - Jerrabomberra	South African	83
Queanbeyan West - Jerrabomberra	Spanish	70
Queanbeyan West - Jerrabomberra	Sri Lankan	35
Queanbeyan West - Jerrabomberra	Vietnamese	22
Queanbeyan West - Jerrabomberra	Welsh	95
Googong		259
Googong	Australian	2537
Googong	Australian Aboriginal	145
Googong	Chinese	87
Googong	Croatian	119
Googong	Dutch	90
Googong	English	2013
Googong	Filipino	138
Googong	French	31
Googong	German	221
Googong	Greek	48
Googong	Hungarian	40
Googong	Indian	323
Googong	Irish	566
Googong	Italian	335
Googong	Korean	29
Googong	Lebanese	15
Googong	Macedonian	162
Googong	Maltese	48
Googong	Maori	26
Googong	NZ	41
Googong	(Other)	763
Googong	Polish	57
Googong	Russian	27
Googong	Samoan	28
Googong	Scottish	547
Googong	Serbian	74
Googong	South African	47
Googong	Spanish	33
Googong	Sri Lankan	18
Googong	Vietnamese	21
Googong	Welsh	25
Queanbeyan Surrounds		935
Queanbeyan Surrounds	Australian	7053
Queanbeyan Surrounds	Australian Aboriginal	452
Queanbeyan Surrounds	Chinese	142
Queanbeyan Surrounds	Croatian	140
Queanbeyan Surrounds	Dutch	342
Queanbeyan Surrounds	English	6799
Queanbeyan Surrounds	Filipino	48
Queanbeyan Surrounds	French	111
Queanbeyan Surrounds	German	882
Queanbeyan Surrounds	Greek	122
Queanbeyan Surrounds	Hungarian	66
Queanbeyan Surrounds	Indian	80
Queanbeyan Surrounds	Irish	2273
Queanbeyan Surrounds	Italian	601
Queanbeyan Surrounds	Lebanese	44
Queanbeyan Surrounds	Macedonian	80
Queanbeyan Surrounds	Maltese	105
Queanbeyan Surrounds	Maori	38
Queanbeyan Surrounds	NZ	115
Queanbeyan Surrounds	(Other)	1140
Queanbeyan Surrounds	Polish	160
Queanbeyan Surrounds	Russian	35
Queanbeyan Surrounds	Samoan	6
Queanbeyan Surrounds	Scottish	2000
Queanbeyan Surrounds	Serbian	64
Queanbeyan Surrounds	South African	54
Queanbeyan Surrounds	Spanish	68
Queanbeyan Surrounds	Sri Lankan	10
Queanbeyan Surrounds	Vietnamese	16
Queanbeyan Surrounds	Welsh	139
Bombala		226
Bombala	Australian	1072
Bombala	Australian Aboriginal	72
Bombala	Chinese	11
Bombala	Croatian	7
Bombala	Dutch	23
Bombala	English	969
Bombala	Filipino	6
Bombala	French	7
Bombala	German	125
Bombala	Greek	17
Bombala	Hungarian	4
Bombala	Indian	7
Bombala	Irish	283
Bombala	Italian	37
Bombala	Korean	8
Bombala	Lebanese	3
Bombala	Maori	5
Bombala	NZ	13
Bombala	(Other)	87
Bombala	Polish	13
Bombala	Russian	23
Bombala	Scottish	298
Bombala	Serbian	9
Bombala	South African	3
Bombala	Vietnamese	3
Bombala	Welsh	8
Cooma		596
Cooma	Australian	2643
Cooma	Australian Aboriginal	229
Cooma	Chinese	83
Cooma	Croatian	13
Cooma	Dutch	124
Cooma	English	2377
Cooma	Filipino	49
Cooma	French	38
Cooma	German	388
Cooma	Greek	34
Cooma	Hungarian	42
Cooma	Indian	73
Cooma	Irish	809
Cooma	Italian	231
Cooma	Korean	11
Cooma	Lebanese	52
Cooma	Maltese	22
Cooma	Maori	38
Cooma	NZ	42
Cooma	(Other)	588
Cooma	Polish	30
Cooma	Russian	20
Cooma	Samoan	4
Cooma	Scottish	748
Cooma	Serbian	26
Cooma	South African	12
Cooma	Spanish	29
Cooma	Sri Lankan	17
Cooma	Vietnamese	11
Cooma	Welsh	46
Cooma Surrounds		305
Cooma Surrounds	Australian	1339
Cooma Surrounds	Australian Aboriginal	100
Cooma Surrounds	Chinese	15
Cooma Surrounds	Croatian	10
Cooma Surrounds	Dutch	59
Cooma Surrounds	English	1420
Cooma Surrounds	Filipino	4
Cooma Surrounds	French	18
Cooma Surrounds	German	179
Cooma Surrounds	Greek	21
Cooma Surrounds	Hungarian	11
Cooma Surrounds	Indian	6
Cooma Surrounds	Irish	528
Cooma Surrounds	Italian	81
Cooma Surrounds	Lebanese	22
Cooma Surrounds	Maltese	10
Cooma Surrounds	NZ	8
Cooma Surrounds	(Other)	225
Cooma Surrounds	Polish	17
Cooma Surrounds	Russian	12
Cooma Surrounds	Scottish	476
Cooma Surrounds	Serbian	8
Cooma Surrounds	South African	14
Cooma Surrounds	Welsh	22
Jindabyne - Berridale		614
Jindabyne - Berridale	Australian	3174
Jindabyne - Berridale	Australian Aboriginal	136
Jindabyne - Berridale	Chinese	133
Jindabyne - Berridale	Croatian	44
Jindabyne - Berridale	Dutch	155
Jindabyne - Berridale	English	3486
Jindabyne - Berridale	Filipino	16
Jindabyne - Berridale	French	75
Jindabyne - Berridale	German	403
Jindabyne - Berridale	Greek	47
Jindabyne - Berridale	Hungarian	36
Jindabyne - Berridale	Indian	7
Jindabyne - Berridale	Irish	1002
Jindabyne - Berridale	Italian	219
Jindabyne - Berridale	Korean	8
Jindabyne - Berridale	Lebanese	24
Jindabyne - Berridale	Macedonian	17
Jindabyne - Berridale	Maltese	31
Jindabyne - Berridale	Maori	38
Jindabyne - Berridale	NZ	65
Jindabyne - Berridale	(Other)	592
Jindabyne - Berridale	Polish	76
Jindabyne - Berridale	Russian	31
Jindabyne - Berridale	Samoan	9
Jindabyne - Berridale	Scottish	1092
Jindabyne - Berridale	Serbian	14
Jindabyne - Berridale	South African	18
Jindabyne - Berridale	Spanish	28
Jindabyne - Berridale	Sri Lankan	3
Jindabyne - Berridale	Welsh	60
Batemans Bay		603
Batemans Bay	Australian	3208
Batemans Bay	Australian Aboriginal	672
Batemans Bay	Chinese	71
Batemans Bay	Croatian	45
Batemans Bay	Dutch	144
Batemans Bay	English	3695
Batemans Bay	Filipino	57
Batemans Bay	French	46
Batemans Bay	German	348
Batemans Bay	Greek	88
Batemans Bay	Hungarian	26
Batemans Bay	Indian	43
Batemans Bay	Irish	1060
Batemans Bay	Italian	194
Batemans Bay	Korean	7
Batemans Bay	Lebanese	27
Batemans Bay	Maltese	62
Batemans Bay	Maori	32
Batemans Bay	NZ	44
Batemans Bay	(Other)	463
Batemans Bay	Polish	85
Batemans Bay	Russian	28
Batemans Bay	Samoan	8
Batemans Bay	Scottish	879
Batemans Bay	Serbian	15
Batemans Bay	South African	35
Batemans Bay	Spanish	22
Batemans Bay	Sri Lankan	4
Batemans Bay	Vietnamese	8
Batemans Bay	Welsh	50
Batemans Bay - South		679
Batemans Bay - South	Australian	3219
Batemans Bay - South	Australian Aboriginal	472
Batemans Bay - South	Chinese	79
Batemans Bay - South	Croatian	108
Batemans Bay - South	Dutch	145
Batemans Bay - South	English	3800
Batemans Bay - South	Filipino	64
Batemans Bay - South	French	71
Batemans Bay - South	German	402
Batemans Bay - South	Greek	56
Batemans Bay - South	Hungarian	25
Batemans Bay - South	Indian	34
Batemans Bay - South	Irish	1105
Batemans Bay - South	Italian	238
Batemans Bay - South	Korean	4
Batemans Bay - South	Lebanese	4
Batemans Bay - South	Macedonian	10
Batemans Bay - South	Maltese	46
Batemans Bay - South	Maori	37
Batemans Bay - South	NZ	64
Batemans Bay - South	(Other)	483
Batemans Bay - South	Polish	76
Batemans Bay - South	Russian	37
Batemans Bay - South	Samoan	6
Batemans Bay - South	Scottish	1055
Batemans Bay - South	Serbian	9
Batemans Bay - South	South African	17
Batemans Bay - South	Spanish	28
Batemans Bay - South	Sri Lankan	10
Batemans Bay - South	Vietnamese	9
Batemans Bay - South	Welsh	59
Bega - Tathra		652
Bega - Tathra	Australian	3876
Bega - Tathra	Australian Aboriginal	388
Bega - Tathra	Chinese	85
Bega - Tathra	Croatian	28
Bega - Tathra	Dutch	153
Bega - Tathra	English	3700
Bega - Tathra	Filipino	60
Bega - Tathra	French	45
Bega - Tathra	German	491
Bega - Tathra	Greek	26
Bega - Tathra	Hungarian	19
Bega - Tathra	Indian	55
Bega - Tathra	Irish	1189
Bega - Tathra	Italian	122
Bega - Tathra	Lebanese	5
Bega - Tathra	Macedonian	4
Bega - Tathra	Maltese	35
Bega - Tathra	Maori	17
Bega - Tathra	NZ	36
Bega - Tathra	(Other)	489
Bega - Tathra	Polish	37
Bega - Tathra	Russian	7
Bega - Tathra	Samoan	5
Bega - Tathra	Scottish	877
Bega - Tathra	Serbian	4
Bega - Tathra	South African	7
Bega - Tathra	Spanish	30
Bega - Tathra	Sri Lankan	7
Bega - Tathra	Vietnamese	11
Bega - Tathra	Welsh	50
Bega-Eden Hinterland		712
Bega-Eden Hinterland	Australian	4054
Bega-Eden Hinterland	Australian Aboriginal	348
Bega-Eden Hinterland	Chinese	38
Bega-Eden Hinterland	Croatian	18
Bega-Eden Hinterland	Dutch	223
Bega-Eden Hinterland	English	4091
Bega-Eden Hinterland	Filipino	30
Bega-Eden Hinterland	French	35
Bega-Eden Hinterland	German	531
Bega-Eden Hinterland	Greek	13
Bega-Eden Hinterland	Hungarian	24
Bega-Eden Hinterland	Indian	17
Bega-Eden Hinterland	Irish	1308
Bega-Eden Hinterland	Italian	173
Bega-Eden Hinterland	Lebanese	17
Bega-Eden Hinterland	Maltese	60
Bega-Eden Hinterland	Maori	37
Bega-Eden Hinterland	NZ	62
Bega-Eden Hinterland	(Other)	405
Bega-Eden Hinterland	Polish	56
Bega-Eden Hinterland	Russian	19
Bega-Eden Hinterland	Scottish	1142
Bega-Eden Hinterland	South African	19
Bega-Eden Hinterland	Spanish	11
Bega-Eden Hinterland	Welsh	63
Broulee - Tomakin		217
Broulee - Tomakin	Australian	1567
Broulee - Tomakin	Australian Aboriginal	152
Broulee - Tomakin	Chinese	18
Broulee - Tomakin	Croatian	10
Broulee - Tomakin	Dutch	89
Broulee - Tomakin	English	1725
Broulee - Tomakin	Filipino	7
Broulee - Tomakin	French	11
Broulee - Tomakin	German	171
Broulee - Tomakin	Greek	18
Broulee - Tomakin	Hungarian	17
Broulee - Tomakin	Irish	634
Broulee - Tomakin	Italian	82
Broulee - Tomakin	Lebanese	3
Broulee - Tomakin	Maltese	14
Broulee - Tomakin	NZ	31
Broulee - Tomakin	(Other)	170
Broulee - Tomakin	Polish	21
Broulee - Tomakin	Russian	22
Broulee - Tomakin	Scottish	465
Broulee - Tomakin	Serbian	4
Broulee - Tomakin	South African	22
Broulee - Tomakin	Spanish	10
Broulee - Tomakin	Vietnamese	3
Broulee - Tomakin	Welsh	31
Deua - Wadbilliga		5
Deua - Wadbilliga	Australian	17
Deua - Wadbilliga	Australian Aboriginal	4
Deua - Wadbilliga	English	7
Deua - Wadbilliga	Irish	5
Deua - Wadbilliga	Scottish	10
Eden		325
Eden	Australian	1250
Eden	Australian Aboriginal	256
Eden	Chinese	22
Eden	Croatian	19
Eden	Dutch	52
Eden	English	1450
Eden	Filipino	16
Eden	French	25
Eden	German	158
Eden	Greek	12
Eden	Hungarian	4
Eden	Indian	10
Eden	Irish	365
Eden	Italian	56
Eden	Maltese	5
Eden	Maori	17
Eden	NZ	7
Eden	(Other)	175
Eden	Polish	22
Eden	Scottish	338
Eden	Serbian	13
Eden	South African	3
Eden	Spanish	6
Eden	Welsh	16
Eurobodalla Hinterland		352
Eurobodalla Hinterland	Australian	1331
Eurobodalla Hinterland	Australian Aboriginal	234
Eurobodalla Hinterland	Chinese	10
Eurobodalla Hinterland	Croatian	10
Eurobodalla Hinterland	Dutch	67
Eurobodalla Hinterland	English	1412
Eurobodalla Hinterland	Filipino	10
Eurobodalla Hinterland	French	21
Eurobodalla Hinterland	German	157
Eurobodalla Hinterland	Greek	24
Eurobodalla Hinterland	Hungarian	6
Eurobodalla Hinterland	Irish	463
Eurobodalla Hinterland	Italian	59
Eurobodalla Hinterland	Maltese	23
Eurobodalla Hinterland	Maori	3
Eurobodalla Hinterland	NZ	16
Eurobodalla Hinterland	(Other)	173
Eurobodalla Hinterland	Polish	21
Eurobodalla Hinterland	Russian	10
Eurobodalla Hinterland	Scottish	430
Eurobodalla Hinterland	Serbian	6
Eurobodalla Hinterland	South African	4
Eurobodalla Hinterland	Spanish	4
Eurobodalla Hinterland	Vietnamese	3
Eurobodalla Hinterland	Welsh	15
Merimbula - Tura Beach		614
Merimbula - Tura Beach	Australian	4478
Merimbula - Tura Beach	Australian Aboriginal	233
Merimbula - Tura Beach	Chinese	91
Merimbula - Tura Beach	Croatian	24
Merimbula - Tura Beach	Dutch	251
Merimbula - Tura Beach	English	5328
Merimbula - Tura Beach	Filipino	67
Merimbula - Tura Beach	French	63
Merimbula - Tura Beach	German	558
Merimbula - Tura Beach	Greek	51
Merimbula - Tura Beach	Hungarian	37
Merimbula - Tura Beach	Indian	44
Merimbula - Tura Beach	Irish	1453
Merimbula - Tura Beach	Italian	267
Merimbula - Tura Beach	Korean	11
Merimbula - Tura Beach	Lebanese	14
Merimbula - Tura Beach	Maltese	36
Merimbula - Tura Beach	Maori	31
Merimbula - Tura Beach	NZ	66
Merimbula - Tura Beach	(Other)	667
Merimbula - Tura Beach	Polish	60
Merimbula - Tura Beach	Russian	36
Merimbula - Tura Beach	Samoan	3
Merimbula - Tura Beach	Scottish	1352
Merimbula - Tura Beach	Serbian	12
Merimbula - Tura Beach	South African	38
Merimbula - Tura Beach	Spanish	34
Merimbula - Tura Beach	Sri Lankan	5
Merimbula - Tura Beach	Vietnamese	7
Merimbula - Tura Beach	Welsh	93
Moruya - Tuross Head		695
Moruya - Tuross Head	Australian	3424
Moruya - Tuross Head	Australian Aboriginal	401
Moruya - Tuross Head	Chinese	28
Moruya - Tuross Head	Croatian	39
Moruya - Tuross Head	Dutch	173
Moruya - Tuross Head	English	3700
Moruya - Tuross Head	Filipino	31
Moruya - Tuross Head	French	44
Moruya - Tuross Head	German	413
Moruya - Tuross Head	Greek	31
Moruya - Tuross Head	Hungarian	34
Moruya - Tuross Head	Indian	41
Moruya - Tuross Head	Irish	1161
Moruya - Tuross Head	Italian	181
Moruya - Tuross Head	Lebanese	23
Moruya - Tuross Head	Macedonian	10
Moruya - Tuross Head	Maltese	41
Moruya - Tuross Head	Maori	27
Moruya - Tuross Head	NZ	75
Moruya - Tuross Head	(Other)	344
Moruya - Tuross Head	Polish	43
Moruya - Tuross Head	Russian	25
Moruya - Tuross Head	Scottish	976
Moruya - Tuross Head	Serbian	18
Moruya - Tuross Head	South African	11
Moruya - Tuross Head	Spanish	16
Moruya - Tuross Head	Sri Lankan	4
Moruya - Tuross Head	Vietnamese	25
Moruya - Tuross Head	Welsh	81
Narooma - Bermagui		728
Narooma - Bermagui	Australian	3643
Narooma - Bermagui	Australian Aboriginal	471
Narooma - Bermagui	Chinese	28
Narooma - Bermagui	Croatian	47
Narooma - Bermagui	Dutch	150
Narooma - Bermagui	English	4345
Narooma - Bermagui	Filipino	42
Narooma - Bermagui	French	60
Narooma - Bermagui	German	443
Narooma - Bermagui	Greek	33
Narooma - Bermagui	Hungarian	24
Narooma - Bermagui	Indian	41
Narooma - Bermagui	Irish	1338
Narooma - Bermagui	Italian	196
Narooma - Bermagui	Korean	7
Narooma - Bermagui	Lebanese	19
Narooma - Bermagui	Macedonian	11
Narooma - Bermagui	Maltese	58
Narooma - Bermagui	Maori	37
Narooma - Bermagui	NZ	53
Narooma - Bermagui	(Other)	497
Narooma - Bermagui	Polish	81
Narooma - Bermagui	Russian	46
Narooma - Bermagui	Samoan	12
Narooma - Bermagui	Scottish	1236
Narooma - Bermagui	Serbian	3
Narooma - Bermagui	South African	24
Narooma - Bermagui	Spanish	28
Narooma - Bermagui	Sri Lankan	10
Narooma - Bermagui	Vietnamese	20
Narooma - Bermagui	Welsh	73
Goulburn		2018
Goulburn	Australian	10160
Goulburn	Australian Aboriginal	1121
Goulburn	Chinese	322
Goulburn	Croatian	60
Goulburn	Dutch	216
Goulburn	English	10108
Goulburn	Filipino	239
Goulburn	French	113
Goulburn	German	812
Goulburn	Greek	164
Goulburn	Hungarian	54
Goulburn	Indian	243
Goulburn	Irish	3214
Goulburn	Italian	358
Goulburn	Korean	57
Goulburn	Lebanese	63
Goulburn	Macedonian	14
Goulburn	Maltese	116
Goulburn	Maori	68
Goulburn	NZ	114
Goulburn	(Other)	1489
Goulburn	Polish	104
Goulburn	Russian	43
Goulburn	Samoan	25
Goulburn	Scottish	2433
Goulburn	Serbian	28
Goulburn	South African	46
Goulburn	Spanish	76
Goulburn	Sri Lankan	11
Goulburn	Vietnamese	31
Goulburn	Welsh	135
Goulburn Surrounds		1190
Goulburn Surrounds	Australian	5861
Goulburn Surrounds	Australian Aboriginal	463
Goulburn Surrounds	Chinese	80
Goulburn Surrounds	Croatian	31
Goulburn Surrounds	Dutch	202
Goulburn Surrounds	English	5748
Goulburn Surrounds	Filipino	65
Goulburn Surrounds	French	54
Goulburn Surrounds	German	531
Goulburn Surrounds	Greek	96
Goulburn Surrounds	Hungarian	28
Goulburn Surrounds	Indian	44
Goulburn Surrounds	Irish	2002
Goulburn Surrounds	Italian	307
Goulburn Surrounds	Korean	6
Goulburn Surrounds	Lebanese	52
Goulburn Surrounds	Macedonian	19
Goulburn Surrounds	Maltese	147
Goulburn Surrounds	Maori	31
Goulburn Surrounds	NZ	61
Goulburn Surrounds	(Other)	588
Goulburn Surrounds	Polish	55
Goulburn Surrounds	Russian	26
Goulburn Surrounds	Samoan	4
Goulburn Surrounds	Scottish	1492
Goulburn Surrounds	Serbian	15
Goulburn Surrounds	South African	12
Goulburn Surrounds	Spanish	47
Goulburn Surrounds	Sri Lankan	6
Goulburn Surrounds	Vietnamese	3
Goulburn Surrounds	Welsh	93
Yass		362
Yass	Australian	3176
Yass	Australian Aboriginal	328
Yass	Chinese	26
Yass	Croatian	16
Yass	Dutch	115
Yass	English	2838
Yass	Filipino	32
Yass	French	34
Yass	German	273
Yass	Greek	15
Yass	Hungarian	13
Yass	Indian	29
Yass	Irish	951
Yass	Italian	103
Yass	Korean	8
Yass	Lebanese	3
Yass	Macedonian	8
Yass	Maltese	43
Yass	Maori	24
Yass	NZ	38
Yass	(Other)	373
Yass	Polish	49
Yass	Russian	18
Yass	Samoan	13
Yass	Scottish	743
Yass	Serbian	6
Yass	South African	19
Yass	Spanish	13
Yass	Sri Lankan	4
Yass	Vietnamese	21
Yass	Welsh	41
Yass Surrounds		723
Yass Surrounds	Australian	5525
Yass Surrounds	Australian Aboriginal	264
Yass Surrounds	Chinese	116
Yass Surrounds	Croatian	132
Yass Surrounds	Dutch	264
Yass Surrounds	English	5513
Yass Surrounds	Filipino	49
Yass Surrounds	French	67
Yass Surrounds	German	576
Yass Surrounds	Greek	82
Yass Surrounds	Hungarian	48
Yass Surrounds	Indian	49
Yass Surrounds	Irish	1780
Yass Surrounds	Italian	314
Yass Surrounds	Korean	9
Yass Surrounds	Lebanese	27
Yass Surrounds	Macedonian	11
Yass Surrounds	Maltese	69
Yass Surrounds	Maori	25
Yass Surrounds	NZ	86
Yass Surrounds	(Other)	753
Yass Surrounds	Polish	108
Yass Surrounds	Russian	30
Yass Surrounds	Samoan	8
Yass Surrounds	Scottish	1620
Yass Surrounds	Serbian	23
Yass Surrounds	South African	45
Yass Surrounds	Spanish	43
Yass Surrounds	Sri Lankan	18
Yass Surrounds	Vietnamese	11
Yass Surrounds	Welsh	98
Young		732
Young	Australian	4906
Young	Australian Aboriginal	554
Young	Chinese	106
Young	Croatian	28
Young	Dutch	110
Young	English	4359
Young	Filipino	101
Young	French	35
Young	German	376
Young	Greek	24
Young	Hungarian	8
Young	Indian	72
Young	Irish	1423
Young	Italian	146
Young	Korean	3
Young	Lebanese	274
Young	Macedonian	5
Young	Maltese	45
Young	Maori	22
Young	NZ	59
Young	(Other)	522
Young	Polish	15
Young	Russian	5
Young	Samoan	15
Young	Scottish	985
Young	Serbian	34
Young	South African	11
Young	Spanish	11
Young	Sri Lankan	6
Young	Vietnamese	11
Young	Welsh	47
Young Surrounds		682
Young Surrounds	Australian	3300
Young Surrounds	Australian Aboriginal	360
Young Surrounds	Chinese	43
Young Surrounds	Croatian	14
Young Surrounds	Dutch	55
Young Surrounds	English	3279
Young Surrounds	Filipino	33
Young Surrounds	French	24
Young Surrounds	German	265
Young Surrounds	Greek	24
Young Surrounds	Hungarian	15
Young Surrounds	Indian	9
Young Surrounds	Irish	1208
Young Surrounds	Italian	84
Young Surrounds	Korean	3
Young Surrounds	Lebanese	29
Young Surrounds	Maltese	20
Young Surrounds	Maori	10
Young Surrounds	NZ	42
Young Surrounds	(Other)	215
Young Surrounds	Polish	19
Young Surrounds	Russian	3
Young Surrounds	Scottish	810
Young Surrounds	Serbian	22
Young Surrounds	South African	11
Young Surrounds	Spanish	4
Young Surrounds	Sri Lankan	3
Young Surrounds	Vietnamese	5
Young Surrounds	Welsh	27
Avoca Beach - Copacabana		260
Avoca Beach - Copacabana	Australian	2909
Avoca Beach - Copacabana	Australian Aboriginal	191
Avoca Beach - Copacabana	Chinese	53
Avoca Beach - Copacabana	Croatian	39
Avoca Beach - Copacabana	Dutch	151
Avoca Beach - Copacabana	English	3530
Avoca Beach - Copacabana	Filipino	24
Avoca Beach - Copacabana	French	82
Avoca Beach - Copacabana	German	252
Avoca Beach - Copacabana	Greek	61
Avoca Beach - Copacabana	Hungarian	38
Avoca Beach - Copacabana	Indian	36
Avoca Beach - Copacabana	Irish	1156
Avoca Beach - Copacabana	Italian	270
Avoca Beach - Copacabana	Korean	13
Avoca Beach - Copacabana	Lebanese	30
Avoca Beach - Copacabana	Macedonian	3
Avoca Beach - Copacabana	Maltese	56
Avoca Beach - Copacabana	Maori	48
Avoca Beach - Copacabana	NZ	90
Avoca Beach - Copacabana	(Other)	615
Avoca Beach - Copacabana	Polish	61
Avoca Beach - Copacabana	Russian	44
Avoca Beach - Copacabana	Scottish	913
Avoca Beach - Copacabana	Serbian	17
Avoca Beach - Copacabana	South African	72
Avoca Beach - Copacabana	Spanish	24
Avoca Beach - Copacabana	Sri Lankan	3
Avoca Beach - Copacabana	Welsh	100
Box Head - MacMasters Beach		423
Box Head - MacMasters Beach	Australian	4374
Box Head - MacMasters Beach	Australian Aboriginal	296
Box Head - MacMasters Beach	Chinese	159
Box Head - MacMasters Beach	Croatian	44
Box Head - MacMasters Beach	Dutch	178
Box Head - MacMasters Beach	English	5095
Box Head - MacMasters Beach	Filipino	69
Box Head - MacMasters Beach	French	104
Box Head - MacMasters Beach	German	431
Box Head - MacMasters Beach	Greek	61
Box Head - MacMasters Beach	Hungarian	37
Box Head - MacMasters Beach	Indian	44
Box Head - MacMasters Beach	Irish	1574
Box Head - MacMasters Beach	Italian	305
Box Head - MacMasters Beach	Korean	8
Box Head - MacMasters Beach	Lebanese	25
Box Head - MacMasters Beach	Maltese	122
Box Head - MacMasters Beach	Maori	22
Box Head - MacMasters Beach	NZ	85
Box Head - MacMasters Beach	(Other)	783
Box Head - MacMasters Beach	Polish	98
Box Head - MacMasters Beach	Russian	44
Box Head - MacMasters Beach	Samoan	6
Box Head - MacMasters Beach	Scottish	1359
Box Head - MacMasters Beach	Serbian	12
Box Head - MacMasters Beach	South African	79
Box Head - MacMasters Beach	Spanish	78
Box Head - MacMasters Beach	Sri Lankan	9
