SA3_NAME21	Age.min	Sex	persons
Snowy Mountains	7	M	131
Snowy Mountains	8	F	102
Snowy Mountains	8	M	117
Snowy Mountains	9	F	119
Snowy Mountains	9	M	122
Snowy Mountains	10	F	79
Snowy Mountains	10	M	130
Snowy Mountains	11	F	145
Snowy Mountains	11	M	140
Snowy Mountains	12	F	124
Snowy Mountains	12	M	144
Snowy Mountains	13	F	135
Snowy Mountains	13	M	166
Snowy Mountains	14	F	121
Snowy Mountains	14	M	140
Snowy Mountains	15	F	119
Snowy Mountains	15	M	135
Snowy Mountains	16	F	133
Snowy Mountains	16	M	124
Snowy Mountains	17	F	113
Snowy Mountains	17	M	130
Snowy Mountains	18	F	104
Snowy Mountains	18	M	97
Snowy Mountains	19	F	94
Snowy Mountains	19	M	105
Snowy Mountains	20	F	102
Snowy Mountains	20	M	104
Snowy Mountains	21	F	112
Snowy Mountains	21	M	114
Snowy Mountains	22	F	94
Snowy Mountains	22	M	124
Snowy Mountains	23	F	116
Snowy Mountains	23	M	107
Snowy Mountains	24	F	106
Snowy Mountains	24	M	146
Snowy Mountains	25	F	116
Snowy Mountains	25	M	156
Snowy Mountains	26	F	135
Snowy Mountains	26	M	147
Snowy Mountains	27	F	117
Snowy Mountains	27	M	151
Snowy Mountains	28	F	150
Snowy Mountains	28	M	152
Snowy Mountains	29	F	124
Snowy Mountains	29	M	166
Snowy Mountains	30	F	117
Snowy Mountains	30	M	151
Snowy Mountains	31	F	132
Snowy Mountains	31	M	146
Snowy Mountains	32	F	137
Snowy Mountains	32	M	100
Snowy Mountains	33	F	115
Snowy Mountains	33	M	130
Snowy Mountains	34	F	142
Snowy Mountains	34	M	126
Snowy Mountains	35	F	123
Snowy Mountains	35	M	142
Snowy Mountains	36	F	116
Snowy Mountains	36	M	134
Snowy Mountains	37	F	119
Snowy Mountains	37	M	110
Snowy Mountains	38	F	116
Snowy Mountains	38	M	119
Snowy Mountains	39	F	135
Snowy Mountains	39	M	115
Snowy Mountains	40	F	128
Snowy Mountains	40	M	102
Snowy Mountains	41	F	104
Snowy Mountains	41	M	105
Snowy Mountains	42	F	128
Snowy Mountains	42	M	102
Snowy Mountains	43	F	103
Snowy Mountains	43	M	105
Snowy Mountains	44	F	94
Snowy Mountains	44	M	126
Snowy Mountains	45	F	125
Snowy Mountains	45	M	135
Snowy Mountains	46	F	118
Snowy Mountains	46	M	124
Snowy Mountains	47	F	145
Snowy Mountains	47	M	146
Snowy Mountains	48	F	140
Snowy Mountains	48	M	138
Snowy Mountains	49	F	151
Snowy Mountains	49	M	155
Snowy Mountains	50	F	158
Snowy Mountains	50	M	173
Snowy Mountains	51	F	167
Snowy Mountains	51	M	127
Snowy Mountains	52	F	167
Snowy Mountains	52	M	150
Snowy Mountains	53	F	118
Snowy Mountains	53	M	165
Snowy Mountains	54	F	137
Snowy Mountains	54	M	135
Snowy Mountains	55	F	157
Snowy Mountains	55	M	163
Snowy Mountains	56	F	148
Snowy Mountains	56	M	151
Snowy Mountains	57	F	133
Snowy Mountains	57	M	126
Snowy Mountains	58	F	163
Snowy Mountains	58	M	153
Snowy Mountains	59	F	142
Snowy Mountains	59	M	157
Snowy Mountains	60	F	152
Snowy Mountains	60	M	155
Snowy Mountains	61	F	145
Snowy Mountains	61	M	178
Snowy Mountains	62	F	161
Snowy Mountains	62	M	160
Snowy Mountains	63	F	130
Snowy Mountains	63	M	159
Snowy Mountains	64	F	150
Snowy Mountains	64	M	153
Snowy Mountains	65	F	119
Snowy Mountains	65	M	116
Snowy Mountains	66	F	104
Snowy Mountains	66	M	147
Snowy Mountains	67	F	107
Snowy Mountains	67	M	139
Snowy Mountains	68	F	129
Snowy Mountains	68	M	131
Snowy Mountains	69	F	110
Snowy Mountains	69	M	121
Snowy Mountains	70	F	123
Snowy Mountains	70	M	121
Snowy Mountains	71	F	104
Snowy Mountains	71	M	139
Snowy Mountains	72	F	109
Snowy Mountains	72	M	103
Snowy Mountains	73	F	100
Snowy Mountains	73	M	104
Snowy Mountains	74	F	106
Snowy Mountains	74	M	131
Snowy Mountains	75	F	84
Snowy Mountains	75	M	94
Snowy Mountains	76	F	81
Snowy Mountains	76	M	93
Snowy Mountains	77	F	77
Snowy Mountains	77	M	76
Snowy Mountains	78	F	59
Snowy Mountains	78	M	68
Snowy Mountains	79	F	70
Snowy Mountains	79	M	78
Snowy Mountains	80	F	277
Snowy Mountains	80	M	254
Snowy Mountains	85	F	153
Snowy Mountains	90	M	47
Snowy Mountains	95	F	35
Snowy Mountains	95	M	7
Snowy Mountains	100	F	3
South Coast	0	F	293
South Coast	0	M	292
South Coast	1	F	300
South Coast	1	M	327
South Coast	2	F	299
South Coast	2	M	332
South Coast	3	F	318
South Coast	3	M	332
South Coast	4	F	326
South Coast	4	M	351
South Coast	5	F	343
South Coast	5	M	379
South Coast	6	F	342
South Coast	6	M	352
South Coast	7	F	359
South Coast	7	M	353
South Coast	8	F	365
South Coast	8	M	378
South Coast	9	F	350
South Coast	9	M	421
South Coast	10	F	375
South Coast	10	M	443
South Coast	11	F	418
South Coast	11	M	411
South Coast	12	F	415
South Coast	12	M	468
South Coast	13	F	419
South Coast	13	M	441
South Coast	14	F	442
South Coast	14	M	420
South Coast	15	F	407
South Coast	15	M	457
South Coast	16	F	376
South Coast	16	M	417
South Coast	17	F	327
South Coast	17	M	409
South Coast	18	F	341
South Coast	18	M	373
South Coast	19	F	266
South Coast	19	M	299
South Coast	20	F	231
South Coast	20	M	278
South Coast	21	F	243
South Coast	21	M	289
South Coast	22	F	263
South Coast	22	M	292
South Coast	23	F	250
South Coast	23	M	265
South Coast	24	F	255
South Coast	24	M	266
South Coast	25	F	255
South Coast	25	M	284
South Coast	26	F	273
South Coast	26	M	300
South Coast	27	F	286
South Coast	27	M	300
South Coast	28	F	317
South Coast	28	M	307
South Coast	29	F	345
South Coast	29	M	322
South Coast	30	F	354
South Coast	30	M	277
South Coast	31	F	359
South Coast	31	M	314
South Coast	32	F	363
South Coast	32	M	321
South Coast	33	F	315
South Coast	33	M	304
South Coast	34	F	324
South Coast	34	M	297
South Coast	35	F	329
South Coast	35	M	331
South Coast	36	F	366
South Coast	36	M	329
South Coast	37	F	345
South Coast	37	M	348
South Coast	38	F	379
South Coast	38	M	334
South Coast	39	F	354
South Coast	39	M	350
South Coast	40	F	375
South Coast	40	M	313
South Coast	41	F	369
South Coast	41	M	319
South Coast	42	F	367
South Coast	42	M	315
South Coast	43	F	385
South Coast	43	M	329
South Coast	44	F	350
South Coast	44	M	317
South Coast	45	F	357
South Coast	45	M	400
South Coast	46	F	457
South Coast	46	M	387
South Coast	47	F	435
South Coast	47	M	393
South Coast	48	F	417
South Coast	48	M	409
South Coast	49	F	516
South Coast	49	M	442
South Coast	50	F	570
South Coast	50	M	485
South Coast	51	F	485
South Coast	51	M	429
South Coast	52	F	515
South Coast	52	M	456
South Coast	53	F	523
South Coast	53	M	480
South Coast	54	F	499
South Coast	54	M	482
South Coast	55	F	563
South Coast	55	M	442
South Coast	56	F	542
South Coast	56	M	494
South Coast	57	F	661
South Coast	57	M	589
South Coast	58	F	683
South Coast	58	M	597
South Coast	59	F	765
South Coast	59	M	618
South Coast	60	F	746
South Coast	60	M	680
South Coast	61	F	755
South Coast	61	M	730
South Coast	62	F	774
South Coast	62	M	746
South Coast	63	F	809
South Coast	63	M	669
South Coast	64	F	766
South Coast	64	M	680
South Coast	65	F	752
South Coast	65	M	763
South Coast	66	F	780
South Coast	66	M	754
South Coast	67	F	732
South Coast	67	M	679
South Coast	68	F	765
South Coast	68	M	738
South Coast	69	F	721
South Coast	69	M	730
South Coast	70	F	644
South Coast	70	M	649
South Coast	71	F	607
South Coast	71	M	724
South Coast	72	F	668
South Coast	72	M	693
South Coast	73	F	638
South Coast	73	M	664
South Coast	74	F	662
South Coast	74	M	725
South Coast	75	F	468
South Coast	75	M	507
South Coast	76	F	492
South Coast	76	M	442
South Coast	77	F	437
South Coast	77	M	483
South Coast	78	F	392
South Coast	78	M	372
South Coast	79	F	393
South Coast	79	M	358
South Coast	80	F	1427
South Coast	80	M	1329
South Coast	85	F	870
South Coast	90	M	292
South Coast	95	F	157
South Coast	95	M	67
South Coast	100	F	18
Goulburn - Mulwaree	0	F	185
Goulburn - Mulwaree	0	M	207
Goulburn - Mulwaree	1	F	236
Goulburn - Mulwaree	1	M	251
Goulburn - Mulwaree	2	F	199
Goulburn - Mulwaree	2	M	235
Goulburn - Mulwaree	3	F	210
Goulburn - Mulwaree	3	M	192
Goulburn - Mulwaree	4	F	212
Goulburn - Mulwaree	4	M	245
Goulburn - Mulwaree	5	F	220
Goulburn - Mulwaree	5	M	220
Goulburn - Mulwaree	6	F	209
Goulburn - Mulwaree	6	M	227
Goulburn - Mulwaree	7	F	229
Goulburn - Mulwaree	7	M	231
Goulburn - Mulwaree	8	F	233
Goulburn - Mulwaree	8	M	226
Goulburn - Mulwaree	9	F	234
Goulburn - Mulwaree	9	M	242
Goulburn - Mulwaree	10	F	211
Goulburn - Mulwaree	10	M	256
Goulburn - Mulwaree	11	F	217
Goulburn - Mulwaree	11	M	238
Goulburn - Mulwaree	12	F	221
Goulburn - Mulwaree	12	M	256
Goulburn - Mulwaree	13	F	233
Goulburn - Mulwaree	13	M	245
Goulburn - Mulwaree	14	F	215
Goulburn - Mulwaree	14	M	245
Goulburn - Mulwaree	15	F	243
Goulburn - Mulwaree	15	M	255
Goulburn - Mulwaree	16	F	216
Goulburn - Mulwaree	16	M	232
Goulburn - Mulwaree	17	F	193
Goulburn - Mulwaree	17	M	215
Goulburn - Mulwaree	18	F	163
Goulburn - Mulwaree	18	M	213
Goulburn - Mulwaree	19	F	185
Goulburn - Mulwaree	19	M	202
Goulburn - Mulwaree	20	F	184
Goulburn - Mulwaree	20	M	207
Goulburn - Mulwaree	21	F	171
Goulburn - Mulwaree	21	M	226
Goulburn - Mulwaree	22	F	162
Goulburn - Mulwaree	22	M	210
Goulburn - Mulwaree	23	F	178
Goulburn - Mulwaree	23	M	211
Goulburn - Mulwaree	24	F	194
Goulburn - Mulwaree	24	M	210
Goulburn - Mulwaree	25	F	196
Goulburn - Mulwaree	25	M	245
Goulburn - Mulwaree	26	F	222
Goulburn - Mulwaree	26	M	229
Goulburn - Mulwaree	27	F	196
Goulburn - Mulwaree	27	M	205
Goulburn - Mulwaree	28	F	238
Goulburn - Mulwaree	28	M	237
Goulburn - Mulwaree	29	F	232
Goulburn - Mulwaree	29	M	239
Goulburn - Mulwaree	30	F	239
Goulburn - Mulwaree	30	M	274
Goulburn - Mulwaree	31	F	232
Goulburn - Mulwaree	31	M	254
Goulburn - Mulwaree	32	F	264
Goulburn - Mulwaree	32	M	217
Goulburn - Mulwaree	33	F	216
Goulburn - Mulwaree	33	M	241
Goulburn - Mulwaree	34	F	218
Goulburn - Mulwaree	34	M	204
Goulburn - Mulwaree	35	F	220
Goulburn - Mulwaree	35	M	231
Goulburn - Mulwaree	36	F	240
Goulburn - Mulwaree	36	M	243
Goulburn - Mulwaree	37	F	213
Goulburn - Mulwaree	37	M	199
Goulburn - Mulwaree	38	F	232
Goulburn - Mulwaree	38	M	231
Goulburn - Mulwaree	39	F	241
Goulburn - Mulwaree	39	M	203
Goulburn - Mulwaree	40	F	225
Goulburn - Mulwaree	40	M	205
Goulburn - Mulwaree	41	F	189
Goulburn - Mulwaree	41	M	227
Goulburn - Mulwaree	42	F	196
Goulburn - Mulwaree	42	M	230
Goulburn - Mulwaree	43	F	199
Goulburn - Mulwaree	43	M	198
Goulburn - Mulwaree	44	F	238
Goulburn - Mulwaree	44	M	176
Goulburn - Mulwaree	45	F	183
Goulburn - Mulwaree	45	M	233
Goulburn - Mulwaree	46	F	219
Goulburn - Mulwaree	46	M	204
Goulburn - Mulwaree	47	F	215
Goulburn - Mulwaree	47	M	224
Goulburn - Mulwaree	48	F	289
Goulburn - Mulwaree	48	M	237
Goulburn - Mulwaree	49	F	271
Goulburn - Mulwaree	49	M	256
Goulburn - Mulwaree	50	F	261
Goulburn - Mulwaree	50	M	281
Goulburn - Mulwaree	51	F	243
Goulburn - Mulwaree	51	M	250
Goulburn - Mulwaree	52	F	250
Goulburn - Mulwaree	52	M	227
Goulburn - Mulwaree	53	F	236
Goulburn - Mulwaree	53	M	219
Goulburn - Mulwaree	54	F	236
Goulburn - Mulwaree	54	M	249
Goulburn - Mulwaree	55	F	233
Goulburn - Mulwaree	55	M	248
Goulburn - Mulwaree	56	F	269
Goulburn - Mulwaree	56	M	300
Goulburn - Mulwaree	57	F	286
Goulburn - Mulwaree	57	M	280
Goulburn - Mulwaree	58	F	291
Goulburn - Mulwaree	58	M	291
Goulburn - Mulwaree	59	F	290
Goulburn - Mulwaree	59	M	294
Goulburn - Mulwaree	60	F	288
Goulburn - Mulwaree	60	M	302
Goulburn - Mulwaree	61	F	263
Goulburn - Mulwaree	61	M	258
Goulburn - Mulwaree	62	F	274
Goulburn - Mulwaree	62	M	273
Goulburn - Mulwaree	63	F	239
Goulburn - Mulwaree	63	M	285
Goulburn - Mulwaree	64	F	255
Goulburn - Mulwaree	64	M	245
Goulburn - Mulwaree	65	F	213
Goulburn - Mulwaree	65	M	249
Goulburn - Mulwaree	66	F	268
Goulburn - Mulwaree	66	M	240
Goulburn - Mulwaree	67	F	274
Goulburn - Mulwaree	67	M	231
Goulburn - Mulwaree	68	F	269
Goulburn - Mulwaree	68	M	226
Goulburn - Mulwaree	69	F	255
Goulburn - Mulwaree	69	M	226
Goulburn - Mulwaree	70	F	248
Goulburn - Mulwaree	70	M	237
Goulburn - Mulwaree	71	F	234
Goulburn - Mulwaree	71	M	213
Goulburn - Mulwaree	72	F	193
Goulburn - Mulwaree	72	M	265
Goulburn - Mulwaree	73	F	215
Goulburn - Mulwaree	73	M	224
Goulburn - Mulwaree	74	F	233
Goulburn - Mulwaree	74	M	210
Goulburn - Mulwaree	75	F	164
Goulburn - Mulwaree	75	M	173
Goulburn - Mulwaree	76	F	172
Goulburn - Mulwaree	76	M	187
Goulburn - Mulwaree	77	F	172
Goulburn - Mulwaree	77	M	167
Goulburn - Mulwaree	78	F	157
Goulburn - Mulwaree	78	M	124
Goulburn - Mulwaree	79	F	157
Goulburn - Mulwaree	79	M	132
Goulburn - Mulwaree	80	F	545
Goulburn - Mulwaree	80	M	494
Goulburn - Mulwaree	85	F	350
Goulburn - Mulwaree	90	M	119
Goulburn - Mulwaree	95	F	56
Goulburn - Mulwaree	95	M	10
Goulburn - Mulwaree	100	F	4
Young - Yass	0	F	209
Young - Yass	0	M	204
Young - Yass	1	F	203
Young - Yass	1	M	229
Young - Yass	2	F	209
Young - Yass	2	M	230
Young - Yass	3	F	229
Young - Yass	3	M	228
Young - Yass	4	F	197
Young - Yass	4	M	230
Young - Yass	5	F	221
Young - Yass	5	M	255
Young - Yass	6	F	244
Young - Yass	6	M	237
Young - Yass	7	F	247
Young - Yass	7	M	279
Young - Yass	8	F	287
Young - Yass	8	M	280
Young - Yass	9	F	235
Young - Yass	9	M	261
Young - Yass	10	F	260
Young - Yass	10	M	305
Young - Yass	11	F	286
Young - Yass	11	M	284
Young - Yass	12	F	263
Young - Yass	12	M	268
Young - Yass	13	F	241
Young - Yass	13	M	255
Young - Yass	14	F	267
Young - Yass	14	M	248
Young - Yass	15	F	263
Young - Yass	15	M	268
Young - Yass	16	F	241
Young - Yass	16	M	258
Young - Yass	17	F	226
Young - Yass	17	M	233
Young - Yass	18	F	210
Young - Yass	18	M	242
Young - Yass	19	F	187
Young - Yass	19	M	197
Young - Yass	20	F	184
Young - Yass	20	M	185
Young - Yass	21	F	176
Young - Yass	21	M	155
Young - Yass	22	F	181
Young - Yass	22	M	177
Young - Yass	23	F	144
Young - Yass	23	M	184
Young - Yass	24	F	181
Young - Yass	24	M	153
Young - Yass	25	F	152
Young - Yass	25	M	158
Young - Yass	26	F	182
Young - Yass	26	M	166
Young - Yass	27	F	169
Young - Yass	27	M	165
Young - Yass	28	F	210
Young - Yass	28	M	199
Young - Yass	29	F	215
Young - Yass	29	M	171
Young - Yass	30	F	184
Young - Yass	30	M	191
Young - Yass	31	F	198
Young - Yass	31	M	183
Young - Yass	32	F	195
Young - Yass	32	M	167
Young - Yass	33	F	215
Young - Yass	33	M	184
Young - Yass	34	F	214
Young - Yass	34	M	208
Young - Yass	35	F	227
Young - Yass	35	M	185
Young - Yass	36	F	224
Young - Yass	36	M	180
Young - Yass	37	F	244
Young - Yass	37	M	201
Young - Yass	38	F	214
Young - Yass	38	M	196
Young - Yass	39	F	254
Young - Yass	39	M	207
Young - Yass	40	F	212
Young - Yass	40	M	206
Young - Yass	41	F	210
Young - Yass	41	M	200
Young - Yass	42	F	264
Young - Yass	42	M	201
Young - Yass	43	F	250
Young - Yass	43	M	197
Young - Yass	44	F	239
Young - Yass	44	M	237
Young - Yass	45	F	229
Young - Yass	45	M	234
Young - Yass	46	F	237
Young - Yass	46	M	235
Young - Yass	47	F	250
Young - Yass	47	M	263
Young - Yass	48	F	242
Young - Yass	48	M	280
Young - Yass	49	F	302
Young - Yass	49	M	265
Young - Yass	50	F	293
Young - Yass	50	M	284
Young - Yass	51	F	287
Young - Yass	51	M	242
Young - Yass	52	F	307
Young - Yass	52	M	255
Young - Yass	53	F	282
Young - Yass	53	M	238
Young - Yass	54	F	265
Young - Yass	54	M	251
Young - Yass	55	F	244
Young - Yass	55	M	251
Young - Yass	56	F	250
Young - Yass	56	M	281
Young - Yass	57	F	281
Young - Yass	57	M	295
Young - Yass	58	F	249
Young - Yass	58	M	267
Young - Yass	59	F	278
Young - Yass	59	M	276
Young - Yass	60	F	282
Young - Yass	60	M	253
Young - Yass	61	F	263
Young - Yass	61	M	267
Young - Yass	62	F	278
Young - Yass	62	M	267
Young - Yass	63	F	239
Young - Yass	63	M	270
Young - Yass	64	F	237
Young - Yass	64	M	256
Young - Yass	65	F	256
Young - Yass	65	M	237
Young - Yass	66	F	241
Young - Yass	66	M	241
Young - Yass	67	F	220
Young - Yass	67	M	232
Young - Yass	68	F	230
Young - Yass	68	M	242
Young - Yass	69	F	238
Young - Yass	69	M	212
Young - Yass	70	F	225
Young - Yass	70	M	219
Young - Yass	71	F	265
Young - Yass	71	M	242
Young - Yass	72	F	232
Young - Yass	72	M	248
Young - Yass	73	F	235
Young - Yass	73	M	188
Young - Yass	74	F	231
Young - Yass	74	M	221
Young - Yass	75	F	157
Young - Yass	75	M	173
Young - Yass	76	F	185
Young - Yass	76	M	189
Young - Yass	77	F	155
Young - Yass	77	M	154
Young - Yass	78	F	138
Young - Yass	78	M	148
Young - Yass	79	F	123
Young - Yass	79	M	117
Young - Yass	80	F	526
Young - Yass	80	M	486
Young - Yass	85	F	309
Young - Yass	90	M	107
Young - Yass	95	F	48
Young - Yass	95	M	22
Young - Yass	100	F	5
Gosford	0	F	880
Gosford	0	M	880
Gosford	1	F	879
Gosford	1	M	935
Gosford	2	F	874
Gosford	2	M	957
Gosford	3	F	969
Gosford	3	M	1050
Gosford	4	F	930
Gosford	4	M	1046
Gosford	5	F	988
Gosford	5	M	1138
Gosford	6	F	999
Gosford	6	M	1121
Gosford	7	F	1013
Gosford	7	M	1105
Gosford	8	F	1017
Gosford	8	M	1151
Gosford	9	F	1057
Gosford	9	M	1072
Gosford	10	F	1055
Gosford	10	M	1119
Gosford	11	F	1096
Gosford	11	M	1133
Gosford	12	F	1052
Gosford	12	M	1168
Gosford	13	F	1083
Gosford	13	M	1137
Gosford	14	F	1126
Gosford	14	M	1154
Gosford	15	F	1005
Gosford	15	M	1158
Gosford	16	F	1047
Gosford	16	M	1100
Gosford	17	F	1037
Gosford	17	M	1069
Gosford	18	F	974
Gosford	18	M	989
Gosford	19	F	882
Gosford	19	M	976
Gosford	20	F	901
Gosford	20	M	946
Gosford	21	F	939
Gosford	21	M	931
Gosford	22	F	887
Gosford	22	M	907
Gosford	23	F	884
Gosford	23	M	859
Gosford	24	F	876
Gosford	24	M	940
Gosford	25	F	821
Gosford	25	M	885
Gosford	26	F	841
Gosford	26	M	897
Gosford	27	F	823
Gosford	27	M	936
Gosford	28	F	902
Gosford	28	M	836
Gosford	29	F	867
Gosford	29	M	876
Gosford	30	F	982
Gosford	30	M	913
Gosford	31	F	961
Gosford	31	M	938
Gosford	32	F	976
Gosford	32	M	914
Gosford	33	F	987
Gosford	33	M	926
Gosford	34	F	1115
Gosford	34	M	921
Gosford	35	F	1050
Gosford	35	M	1011
Gosford	36	F	1077
Gosford	36	M	989
Gosford	37	F	1144
Gosford	37	M	1014
Gosford	38	F	1134
Gosford	38	M	1078
Gosford	39	F	1214
Gosford	39	M	1035
Gosford	40	F	1215
Gosford	40	M	1153
Gosford	41	F	1116
Gosford	41	M	1067
Gosford	42	F	1151
Gosford	42	M	990
Gosford	43	F	1086
Gosford	43	M	1054
Gosford	44	F	1136
Gosford	44	M	1028
Gosford	45	F	1159
Gosford	45	M	1067
Gosford	46	F	1152
Gosford	46	M	1086
Gosford	47	F	1119
Gosford	47	M	1169
Gosford	48	F	1234
Gosford	48	M	1137
Gosford	49	F	1287
Gosford	49	M	1225
Gosford	50	F	1378
Gosford	50	M	1270
Gosford	51	F	1163
Gosford	51	M	1087
Gosford	52	F	1223
Gosford	52	M	1101
Gosford	53	F	1104
Gosford	53	M	1086
Gosford	54	F	1166
Gosford	54	M	1132
Gosford	55	F	1163
Gosford	55	M	1055
Gosford	56	F	1169
Gosford	56	M	1046
Gosford	57	F	1257
Gosford	57	M	1161
Gosford	58	F	1297
Gosford	58	M	1164
Gosford	59	F	1313
Gosford	59	M	1204
Gosford	60	F	1307
Gosford	60	M	1188
Gosford	61	F	1279
Gosford	61	M	1080
Gosford	62	F	1227
Gosford	62	M	1096
Gosford	63	F	1237
Gosford	63	M	1136
Gosford	64	F	1250
Gosford	64	M	1073
Gosford	65	F	1187
Gosford	65	M	1083
Gosford	66	F	1198
Gosford	66	M	956
Gosford	67	F	1130
Gosford	67	M	988
Gosford	68	F	1184
Gosford	68	M	1046
Gosford	69	F	1155
Gosford	69	M	942
Gosford	70	F	1089
Gosford	70	M	990
Gosford	71	F	1145
Gosford	71	M	954
Gosford	72	F	1089
Gosford	72	M	942
Gosford	73	F	1161
Gosford	73	M	974
Gosford	74	F	1206
Gosford	74	M	1022
Gosford	75	F	970
Gosford	75	M	901
Gosford	76	F	896
Gosford	76	M	822
Gosford	77	F	874
Gosford	77	M	794
Gosford	78	F	782
Gosford	78	M	673
Gosford	79	F	744
Gosford	79	M	639
Gosford	80	F	3049
Gosford	80	M	2467
Gosford	85	F	2018
Gosford	90	M	635
Gosford	95	F	386
Gosford	95	M	143
