SED_NAME16	CountryOfBirth	Sex	persons
Ballina	BGD	F	3
Ballina	BGD	M	5
Ballina	BRA	F	207
Ballina	BRA	M	170
Ballina	CAN	F	237
Ballina	CAN	M	150
Ballina	CHL	F	68
Ballina	CHL	M	55
Ballina	CHN	F	65
Ballina	CHN	M	23
Ballina	DEU	F	370
Ballina	DEU	M	278
Ballina	EGY	F	16
Ballina	EGY	M	11
Ballina	FJI	F	25
Ballina	FJI	M	33
Ballina	FRA	F	185
Ballina	FRA	M	171
Ballina	GBR	F	2052
Ballina	GBR	M	1967
Ballina	GRC	F	11
Ballina	GRC	M	13
Ballina	HKG	F	34
Ballina	HKG	M	22
Ballina	HRV	F	16
Ballina	HRV	M	12
Ballina	IDN	F	65
Ballina	IDN	M	37
Ballina	IND	F	121
Ballina	IND	M	151
Ballina	IRL	F	76
Ballina	IRL	M	116
Ballina	IRN	F	20
Ballina	IRN	M	18
Ballina	ITA	F	132
Ballina	ITA	M	210
Ballina	JPN	F	188
Ballina	JPN	M	91
Ballina	KHM	F	17
Ballina	KHM	M	4
Ballina	KOR	F	22
Ballina	KOR	M	21
Ballina	LBN	F	4
Ballina	LBN	M	13
Ballina	LKA	F	25
Ballina	LKA	M	25
Ballina	MKD	M	6
Ballina	MLT	F	24
Ballina	MLT	M	12
Ballina	MMR	F	6
Ballina	MUS	F	9
Ballina	MUS	M	9
Ballina	MYS	F	66
Ballina	MYS	M	38
Ballina	NLD	F	201
Ballina	NLD	M	124
Ballina	NPL	F	18
Ballina	NPL	M	25
Ballina	NZL	F	835
Ballina	NZL	M	785
Ballina	PAK	F	3
Ballina	PAK	M	7
Ballina	PHL	F	203
Ballina	PHL	M	57
Ballina	PNG	F	60
Ballina	PNG	M	55
Ballina	POL	F	38
Ballina	POL	M	23
Ballina	SGP	F	39
Ballina	SGP	M	26
Ballina	THA	F	169
Ballina	THA	M	51
Ballina	TUR	F	4
Ballina	TUR	M	9
Ballina	TWN	F	15
Ballina	TWN	M	17
Ballina	USA	F	393
Ballina	USA	M	326
Ballina	VNM	F	48
Ballina	VNM	M	27
Ballina	WSM	F	9
Ballina	WSM	M	4
Ballina	ZAF	F	248
Ballina	ZAF	M	241
Ballina	ZWE	F	36
Ballina	ZWE	M	38
Balmain		F	3870
Balmain		M	3769
Balmain	AFG	F	6
Balmain	AFG	M	6
Balmain	AUS	F	26409
Balmain	AUS	M	24614
Balmain	BGD	F	23
Balmain	BGD	M	38
Balmain	BIH	F	28
Balmain	BIH	M	21
Balmain	BRA	F	194
Balmain	BRA	M	154
Balmain	CAN	F	250
Balmain	CAN	M	185
Balmain	CHL	F	82
Balmain	CHL	M	79
Balmain	CHN	F	1736
Balmain	CHN	M	1130
Balmain	DEU	F	268
Balmain	DEU	M	243
Balmain	EGY	F	53
Balmain	EGY	M	59
Balmain	FJI	F	88
Balmain	FJI	M	69
Balmain	FRA	F	182
Balmain	FRA	M	200
Balmain	GBR	F	2483
Balmain	GBR	M	3152
Balmain	GRC	F	151
Balmain	GRC	M	141
Balmain	HKG	F	290
Balmain	HKG	M	252
Balmain	HRV	F	55
Balmain	HRV	M	47
Balmain	IDN	F	268
Balmain	IDN	M	209
Balmain	IND	F	403
Balmain	IND	M	552
Balmain	IRL	F	328
Balmain	IRL	M	400
Balmain	IRN	F	128
Balmain	IRN	M	149
Balmain	IRQ	F	15
Balmain	IRQ	M	27
Balmain	ITA	F	473
Balmain	ITA	M	493
Balmain	JPN	F	259
Balmain	JPN	M	99
Balmain	KHM	F	37
Balmain	KHM	M	17
Balmain	KOR	F	262
Balmain	KOR	M	135
Balmain	LBN	F	77
Balmain	LBN	M	73
Balmain	LKA	F	104
Balmain	LKA	M	102
Balmain	MKD	F	35
Balmain	MKD	M	31
Balmain	MLT	F	59
Balmain	MLT	M	54
Balmain	MMR	F	43
Balmain	MMR	M	27
Balmain	MUS	F	25
Balmain	MUS	M	19
Balmain	MYS	F	335
Balmain	MYS	M	289
Balmain	NLD	F	105
Balmain	NLD	M	107
Balmain	NPL	F	34
Balmain	NPL	M	55
Balmain	NZL	F	1068
Balmain	NZL	M	1044
Balmain	PAK	F	24
Balmain	PAK	M	45
Balmain	PHL	F	392
Balmain	PHL	M	240
Balmain	PNG	F	39
Balmain	PNG	M	30
Balmain	POL	F	123
Balmain	POL	M	75
Balmain	SGP	F	191
Balmain	SGP	M	155
Balmain	THA	F	509
Balmain	THA	M	285
Balmain	TUR	F	81
Balmain	TUR	M	116
Balmain	TWN	F	154
Balmain	TWN	M	105
Balmain	USA	F	544
Balmain	USA	M	493
Balmain	VNM	F	416
Balmain	VNM	M	267
Balmain	WSM	F	4
Balmain	WSM	M	11
Balmain	ZAF	F	310
Balmain	ZAF	M	305
Balmain	ZWE	F	47
Balmain	ZWE	M	38
Bankstown		F	6263
Bankstown		M	6459
Bankstown	AFG	F	260
Bankstown	AFG	M	329
Bankstown	AUS	F	21562
Bankstown	AUS	M	21637
Bankstown	BGD	F	598
Bankstown	BGD	M	690
Bankstown	BIH	F	75
Bankstown	BIH	M	62
Bankstown	BRA	F	60
Bankstown	BRA	M	55
Bankstown	CAN	F	11
Bankstown	CAN	M	15
Bankstown	CHL	F	73
Bankstown	CHL	M	67
Bankstown	CHN	F	1821
Bankstown	CHN	M	1638
Bankstown	DEU	F	88
Bankstown	DEU	M	93
Bankstown	EGY	F	316
Bankstown	EGY	M	376
Bankstown	FJI	F	295
Bankstown	FJI	M	270
Bankstown	FRA	F	18
Bankstown	FRA	M	25
Bankstown	GBR	F	207
Bankstown	GBR	M	227
Bankstown	GRC	F	374
Bankstown	GRC	M	346
Bankstown	HKG	F	161
Bankstown	HKG	M	160
Bankstown	HRV	F	94
Bankstown	HRV	M	80
Bankstown	IDN	F	350
Bankstown	IDN	M	290
Bankstown	IND	F	430
Bankstown	IND	M	606
Bankstown	IRL	F	23
Bankstown	IRL	M	40
Bankstown	IRN	F	105
Bankstown	IRN	M	186
Bankstown	IRQ	F	478
Bankstown	IRQ	M	524
Bankstown	ITA	F	276
Bankstown	ITA	M	273
Bankstown	JPN	F	50
Bankstown	JPN	M	20
Bankstown	KHM	F	135
Bankstown	KHM	M	130
Bankstown	KOR	F	279
Bankstown	KOR	M	261
Bankstown	LBN	F	3155
Bankstown	LBN	M	3490
Bankstown	LKA	F	72
Bankstown	LKA	M	94
Bankstown	MKD	F	436
Bankstown	MKD	M	434
Bankstown	MLT	F	51
Bankstown	MLT	M	49
Bankstown	MMR	F	76
Bankstown	MMR	M	98
Bankstown	MUS	F	72
Bankstown	MUS	M	64
Bankstown	MYS	F	246
Bankstown	MYS	M	292
Bankstown	NLD	F	17
Bankstown	NLD	M	23
Bankstown	NPL	F	169
Bankstown	NPL	M	184
Bankstown	NZL	F	492
Bankstown	NZL	M	523
Bankstown	PAK	F	692
Bankstown	PAK	M	1048
Bankstown	PHL	F	571
Bankstown	PHL	M	416
Bankstown	PNG	F	10
Bankstown	PNG	M	12
Bankstown	POL	F	110
Bankstown	POL	M	86
Bankstown	SGP	F	44
Bankstown	SGP	M	37
Bankstown	THA	F	175
Bankstown	THA	M	87
Bankstown	TUR	F	133
Bankstown	TUR	M	151
Bankstown	TWN	F	78
Bankstown	TWN	M	60
Bankstown	USA	F	43
Bankstown	USA	M	57
Bankstown	VNM	F	6161
Bankstown	VNM	M	5023
Bankstown	WSM	F	121
Bankstown	WSM	M	122
Bankstown	ZAF	F	46
Bankstown	ZAF	M	38
Bankstown	ZWE	F	20
Bankstown	ZWE	M	29
Barwon		F	5145
Barwon		M	5170
Barwon	AUS	F	30082
Barwon	AUS	M	30114
Barwon	BGD	F	10
Barwon	BGD	M	8
Barwon	BIH	F	4
Barwon	BIH	M	7
Barwon	BRA	F	3
Barwon	CAN	F	27
Barwon	CAN	M	13
Barwon	CHL	F	3
Barwon	CHN	F	54
Barwon	CHN	M	47
Barwon	DEU	F	84
Barwon	DEU	M	81
Barwon	EGY	F	4
Barwon	EGY	M	11
Barwon	FJI	F	19
Barwon	FJI	M	32
Barwon	FRA	F	10
Barwon	FRA	M	14
Barwon	GBR	F	392
Barwon	GBR	M	343
Barwon	GRC	F	11
Barwon	GRC	M	12
Barwon	HKG	F	4
Barwon	HKG	M	3
Barwon	HRV	F	7
Barwon	HRV	M	16
Barwon	IDN	F	19
Barwon	IDN	M	10
Barwon	IND	F	149
Barwon	IND	M	153
Barwon	IRL	F	31
Barwon	IRL	M	34
Barwon	IRN	M	5
Barwon	IRQ	M	3
Barwon	ITA	F	26
Barwon	ITA	M	32
Barwon	JPN	F	11
Barwon	JPN	M	8
Barwon	KHM	F	9
Barwon	KHM	M	4
Barwon	KOR	F	11
Barwon	KOR	M	20
Barwon	LBN	F	3
Barwon	LBN	M	7
Barwon	LKA	F	23
Barwon	LKA	M	18
Barwon	MKD	F	4
Barwon	MKD	M	3
Barwon	MLT	F	13
Barwon	MLT	M	14
Barwon	MMR	F	6
Barwon	MYS	F	16
Barwon	MYS	M	24
Barwon	NLD	F	57
Barwon	NLD	M	32
Barwon	NPL	F	31
Barwon	NPL	M	46
Barwon	NZL	F	220
Barwon	NZL	M	202
Barwon	PAK	F	13
Barwon	PAK	M	29
Barwon	PHL	F	307
Barwon	PHL	M	164
Barwon	PNG	F	26
Barwon	PNG	M	23
Barwon	POL	F	4
Barwon	POL	M	7
Barwon	SGP	F	10
Barwon	SGP	M	3
Barwon	THA	F	49
Barwon	THA	M	10
Barwon	TWN	F	9
Barwon	TWN	M	4
Barwon	USA	F	62
Barwon	USA	M	43
Barwon	VNM	F	13
Barwon	VNM	M	12
Barwon	WSM	M	3
Barwon	ZAF	F	73
Barwon	ZAF	M	62
Barwon	ZWE	F	22
Barwon	ZWE	M	15
Bathurst		F	2991
Bathurst		M	3245
Bathurst	AFG	F	9
Bathurst	AFG	M	13
Bathurst	AUS	F	33415
Bathurst	AUS	M	33817
Bathurst	BGD	F	29
Bathurst	BGD	M	36
Bathurst	BIH	F	7
Bathurst	BIH	M	17
Bathurst	BRA	M	5
Bathurst	CAN	F	57
Bathurst	CAN	M	39
Bathurst	CHL	F	16
Bathurst	CHL	M	13
Bathurst	CHN	F	106
Bathurst	CHN	M	88
Bathurst	DEU	F	122
Bathurst	DEU	M	121
Bathurst	EGY	F	10
Bathurst	EGY	M	23
Bathurst	FJI	F	50
Bathurst	FJI	M	52
Bathurst	FRA	F	19
Bathurst	FRA	M	33
Bathurst	GBR	F	1030
Bathurst	GBR	M	1041
Bathurst	GRC	F	22
Bathurst	GRC	M	29
Bathurst	HKG	F	19
Bathurst	HKG	M	23
Bathurst	HRV	F	28
Bathurst	HRV	M	38
Bathurst	IDN	F	36
Bathurst	IDN	M	25
Bathurst	IND	F	209
Bathurst	IND	M	274
Bathurst	IRL	F	63
Bathurst	IRL	M	71
Bathurst	IRN	F	18
Bathurst	IRN	M	34
Bathurst	IRQ	F	6
Bathurst	IRQ	M	16
Bathurst	ITA	F	49
Bathurst	ITA	M	72
Bathurst	JPN	F	26
Bathurst	JPN	M	10
Bathurst	KHM	F	21
Bathurst	KHM	M	13
Bathurst	KOR	F	24
Bathurst	KOR	M	26
Bathurst	LBN	F	21
Bathurst	LBN	M	53
Bathurst	LKA	F	58
Bathurst	LKA	M	70
Bathurst	MKD	F	3
Bathurst	MLT	F	23
Bathurst	MLT	M	30
Bathurst	MMR	F	3
Bathurst	MUS	F	5
Bathurst	MUS	M	3
Bathurst	MYS	F	42
Bathurst	MYS	M	46
Bathurst	NLD	F	100
Bathurst	NLD	M	95
Bathurst	NPL	F	102
Bathurst	NPL	M	108
Bathurst	NZL	F	402
Bathurst	NZL	M	437
Bathurst	PAK	F	28
Bathurst	PAK	M	47
Bathurst	PHL	F	261
Bathurst	PHL	M	145
Bathurst	PNG	F	29
Bathurst	PNG	M	22
Bathurst	POL	F	28
Bathurst	POL	M	28
Bathurst	SGP	F	24
Bathurst	SGP	M	14
Bathurst	THA	F	116
Bathurst	THA	M	38
Bathurst	TUR	F	4
Bathurst	TUR	M	5
Bathurst	TWN	F	13
Bathurst	TWN	M	3
Bathurst	USA	F	89
Bathurst	USA	M	79
Bathurst	VNM	F	64
Bathurst	VNM	M	63
Bathurst	WSM	M	9
Bathurst	ZAF	F	106
Bathurst	ZAF	M	91
Bathurst	ZWE	F	20
Bathurst	ZWE	M	16
Baulkham Hills		F	2246
Baulkham Hills		M	2128
Baulkham Hills	AFG	F	85
Baulkham Hills	AFG	M	82
Baulkham Hills	AUS	F	23947
Baulkham Hills	AUS	M	24284
Baulkham Hills	BGD	F	155
Baulkham Hills	BGD	M	155
Baulkham Hills	BIH	F	31
Baulkham Hills	BIH	M	17
Baulkham Hills	BRA	F	71
Baulkham Hills	BRA	M	42
Baulkham Hills	CAN	F	57
Baulkham Hills	CAN	M	85
Baulkham Hills	CHL	F	80
Baulkham Hills	CHL	M	68
Baulkham Hills	CHN	F	4482
Baulkham Hills	CHN	M	3732
Baulkham Hills	DEU	F	145
Baulkham Hills	DEU	M	156
Baulkham Hills	EGY	F	180
Baulkham Hills	EGY	M	185
Baulkham Hills	FJI	F	277
Baulkham Hills	FJI	M	230
Baulkham Hills	FRA	F	24
Baulkham Hills	FRA	M	29
Baulkham Hills	GBR	F	1143
Baulkham Hills	GBR	M	1274
Baulkham Hills	GRC	F	79
Baulkham Hills	GRC	M	89
Baulkham Hills	HKG	F	964
Baulkham Hills	HKG	M	921
Baulkham Hills	HRV	F	95
Baulkham Hills	HRV	M	95
Baulkham Hills	IDN	F	328
Baulkham Hills	IDN	M	246
Baulkham Hills	IND	F	2968
Baulkham Hills	IND	M	3016
Baulkham Hills	IRL	F	108
Baulkham Hills	IRL	M	119
Baulkham Hills	IRN	F	646
Baulkham Hills	IRN	M	621
Baulkham Hills	IRQ	F	46
Baulkham Hills	IRQ	M	52
Baulkham Hills	ITA	F	192
Baulkham Hills	ITA	M	235
Baulkham Hills	JPN	F	96
Baulkham Hills	JPN	M	52
Baulkham Hills	KHM	F	28
Baulkham Hills	KHM	M	23
Baulkham Hills	KOR	F	1017
Baulkham Hills	KOR	M	899
Baulkham Hills	LBN	F	203
Baulkham Hills	LBN	M	216
Baulkham Hills	LKA	F	869
Baulkham Hills	LKA	M	819
Baulkham Hills	MKD	F	18
Baulkham Hills	MKD	M	16
Baulkham Hills	MLT	F	85
Baulkham Hills	MLT	M	62
Baulkham Hills	MMR	F	76
Baulkham Hills	MMR	M	53
Baulkham Hills	MUS	F	45
Baulkham Hills	MUS	M	44
Baulkham Hills	MYS	F	612
Baulkham Hills	MYS	M	518
Baulkham Hills	NLD	F	65
Baulkham Hills	NLD	M	82
Baulkham Hills	NPL	F	95
Baulkham Hills	NPL	M	82
Baulkham Hills	NZL	F	507
Baulkham Hills	NZL	M	551
Baulkham Hills	PAK	F	293
Baulkham Hills	PAK	M	299
Baulkham Hills	PHL	F	656
Baulkham Hills	PHL	M	467
Baulkham Hills	PNG	F	32
Baulkham Hills	PNG	M	28
Baulkham Hills	POL	F	142
Baulkham Hills	POL	M	111
Baulkham Hills	SGP	F	223
Baulkham Hills	SGP	M	193
Baulkham Hills	THA	F	172
Baulkham Hills	THA	M	60
Baulkham Hills	TUR	F	92
Baulkham Hills	TUR	M	91
Baulkham Hills	TWN	F	195
Baulkham Hills	TWN	M	163
Baulkham Hills	USA	F	266
Baulkham Hills	USA	M	241
Baulkham Hills	VNM	F	279
Baulkham Hills	VNM	M	211
Baulkham Hills	WSM	F	4
Baulkham Hills	WSM	M	6
Baulkham Hills	ZAF	F	449
Baulkham Hills	ZAF	M	467
Baulkham Hills	ZWE	F	46
Baulkham Hills	ZWE	M	45
Bega		F	3533
Bega		M	3518
Bega	AUS	F	30691
Bega	AUS	M	29809
Bega	BGD	F	3
Bega	BGD	M	9
Bega	BIH	M	4
Bega	BRA	F	8
Bega	BRA	M	10
Bega	CAN	F	95
Bega	CAN	M	71
Bega	CHL	F	25
Bega	CHL	M	27
Bega	CHN	F	60
Bega	CHN	M	41
Bega	DEU	F	320
Bega	DEU	M	227
Bega	EGY	F	8
Bega	EGY	M	13
Bega	FJI	F	27
Bega	FJI	M	10
Bega	FRA	F	56
Bega	FRA	M	41
Bega	GBR	F	1978
Bega	GBR	M	1925
Bega	GRC	F	28
Bega	GRC	M	38
Bega	HKG	F	24
Bega	HKG	M	22
Bega	HRV	F	70
Bega	HRV	M	66
Bega	IDN	F	31
Bega	IDN	M	16
Bega	IND	F	129
Bega	IND	M	121
Bega	IRL	F	95
Bega	IRL	M	74
Bega	IRN	F	6
Bega	IRN	M	8
Bega	ITA	F	53
Bega	ITA	M	119
Bega	JPN	F	34
Bega	JPN	M	13
Bega	KHM	F	8
Bega	KOR	F	17
Bega	KOR	M	9
Bega	LBN	F	4
Bega	LBN	M	6
Bega	LKA	F	18
Bega	LKA	M	16
Bega	MKD	F	7
Bega	MKD	M	7
Bega	MLT	F	36
Bega	MLT	M	51
Bega	MUS	M	14
Bega	MYS	F	44
Bega	MYS	M	34
Bega	NLD	F	203
Bega	NLD	M	172
Bega	NPL	F	46
Bega	NPL	M	49
Bega	NZL	F	495
Bega	NZL	M	473
Bega	PAK	F	9
Bega	PAK	M	4
Bega	PHL	F	225
Bega	PHL	M	58
Bega	PNG	F	35
Bega	PNG	M	23
Bega	POL	F	30
Bega	POL	M	30
Bega	SGP	F	27
Bega	SGP	M	19
Bega	THA	F	112
Bega	THA	M	32
Bega	TUR	F	8
Bega	TUR	M	16
Bega	TWN	F	14
Bega	TWN	M	3
Bega	USA	F	180
Bega	USA	M	141
Bega	VNM	F	40
Bega	VNM	M	25
Bega	WSM	F	10
Bega	WSM	M	3
Bega	ZAF	F	133
Bega	ZAF	M	131
Bega	ZWE	F	23
Bega	ZWE	M	24
Blacktown		F	4788
Blacktown		M	4913
Blacktown	AFG	F	353
Blacktown	AFG	M	393
Blacktown	AUS	F	21320
Blacktown	AUS	M	21964
Blacktown	BGD	F	371
Blacktown	BGD	M	395
Blacktown	BIH	F	126
Blacktown	BIH	M	107
Blacktown	BRA	F	23
Blacktown	BRA	M	16
Blacktown	CAN	F	34
Blacktown	CAN	M	22
Blacktown	CHL	F	80
Blacktown	CHL	M	77
Blacktown	CHN	F	950
Blacktown	CHN	M	797
Blacktown	DEU	F	114
Blacktown	DEU	M	110
Blacktown	EGY	F	256
Blacktown	EGY	M	256
Blacktown	FJI	F	982
Blacktown	FJI	M	880
Blacktown	FRA	F	31
Blacktown	FRA	M	15
Blacktown	GBR	F	530
Blacktown	GBR	M	611
Blacktown	GRC	F	123
Blacktown	GRC	M	120
Blacktown	HKG	F	139
Blacktown	HKG	M	133
Blacktown	HRV	F	165
Blacktown	HRV	M	142
Blacktown	IDN	F	241
Blacktown	IDN	M	170
Blacktown	IND	F	5661
Blacktown	IND	M	6758
Blacktown	IRL	F	42
Blacktown	IRL	M	69
Blacktown	IRN	F	224
Blacktown	IRN	M	207
Blacktown	IRQ	F	122
Blacktown	IRQ	M	128
Blacktown	ITA	F	190
Blacktown	ITA	M	193
Blacktown	JPN	F	28
Blacktown	JPN	M	12
Blacktown	KHM	F	31
Blacktown	KHM	M	26
Blacktown	KOR	F	372
Blacktown	KOR	M	329
Blacktown	LBN	F	322
Blacktown	LBN	M	338
Blacktown	LKA	F	600
Blacktown	LKA	M	691
Blacktown	MKD	F	36
Blacktown	MKD	M	29
Blacktown	MLT	F	261
Blacktown	MLT	M	295
Blacktown	MMR	F	197
Blacktown	MMR	M	184
Blacktown	MUS	F	66
Blacktown	MUS	M	52
Blacktown	MYS	F	175
Blacktown	MYS	M	137
Blacktown	NLD	F	59
Blacktown	NLD	M	69
Blacktown	NPL	F	514
Blacktown	NPL	M	530
Blacktown	NZL	F	851
Blacktown	NZL	M	845
Blacktown	PAK	F	403
Blacktown	PAK	M	504
Blacktown	PHL	F	3731
Blacktown	PHL	M	2936
Blacktown	PNG	F	21
Blacktown	PNG	M	22
Blacktown	POL	F	229
Blacktown	POL	M	143
Blacktown	SGP	F	58
Blacktown	SGP	M	66
Blacktown	THA	F	163
Blacktown	THA	M	60
Blacktown	TUR	F	250
Blacktown	TUR	M	239
Blacktown	TWN	F	53
Blacktown	TWN	M	26
Blacktown	USA	F	78
Blacktown	USA	M	78
Blacktown	VNM	F	176
Blacktown	VNM	M	115
Blacktown	WSM	F	132
Blacktown	WSM	M	143
Blacktown	ZAF	F	110
Blacktown	ZAF	M	98
Blacktown	ZWE	F	28
Blacktown	ZWE	M	19
Blue Mountains		F	2176
Blue Mountains		M	1901
Blue Mountains	AFG	F	3
Blue Mountains	AFG	M	3
Blue Mountains	AUS	F	29290
Blue Mountains	AUS	M	27725
Blue Mountains	BGD	F	4
Blue Mountains	BGD	M	7
Blue Mountains	BIH	F	9
Blue Mountains	BIH	M	8
Blue Mountains	BRA	F	29
Blue Mountains	BRA	M	25
Blue Mountains	CAN	F	110
Blue Mountains	CAN	M	90
Blue Mountains	CHL	F	72
Blue Mountains	CHL	M	51
Blue Mountains	CHN	F	152
Blue Mountains	CHN	M	93
Blue Mountains	DEU	F	275
Blue Mountains	DEU	M	239
Blue Mountains	EGY	F	26
Blue Mountains	EGY	M	24
Blue Mountains	FJI	F	44
Blue Mountains	FJI	M	27
Blue Mountains	FRA	F	80
Blue Mountains	FRA	M	75
Blue Mountains	GBR	F	2249
Blue Mountains	GBR	M	2310
Blue Mountains	GRC	F	28
Blue Mountains	GRC	M	32
Blue Mountains	HKG	F	54
Blue Mountains	HKG	M	32
Blue Mountains	HRV	F	34
Blue Mountains	HRV	M	31
Blue Mountains	IDN	F	65
Blue Mountains	IDN	M	36
Blue Mountains	IND	F	139
Blue Mountains	IND	M	169
Blue Mountains	IRL	F	115
Blue Mountains	IRL	M	165
Blue Mountains	IRN	F	13
Blue Mountains	IRN	M	19
Blue Mountains	IRQ	F	7
Blue Mountains	IRQ	M	13
Blue Mountains	ITA	F	62
Blue Mountains	ITA	M	83
Blue Mountains	JPN	F	87
Blue Mountains	JPN	M	25
Blue Mountains	KHM	F	24
Blue Mountains	KHM	M	16
Blue Mountains	KOR	F	53
Blue Mountains	KOR	M	28
Blue Mountains	LBN	F	30
Blue Mountains	LBN	M	28
Blue Mountains	LKA	F	37
Blue Mountains	LKA	M	39
Blue Mountains	MKD	F	5
Blue Mountains	MKD	M	3
Blue Mountains	MLT	F	41
Blue Mountains	MLT	M	33
Blue Mountains	MMR	F	11
Blue Mountains	MMR	M	5
Blue Mountains	MUS	F	17
Blue Mountains	MUS	M	25
Blue Mountains	MYS	F	88
Blue Mountains	MYS	M	62
Blue Mountains	NLD	F	149
Blue Mountains	NLD	M	152
Blue Mountains	NPL	F	21
Blue Mountains	NPL	M	27
Blue Mountains	NZL	F	585
Blue Mountains	NZL	M	534
Blue Mountains	PAK	F	12
Blue Mountains	PAK	M	18
