SA4_NAME21	Age	MaritalStatus	Sex	responses
Central West	25-34	Divorced	M	203
Central West	25-34	Married	F	4772
Central West	25-34	Married	M	3861
Central West	25-34	Separated	F	384
Central West	25-34	Separated	M	257
Central West	25-34	Widowed	F	21
Central West	25-34	Widowed	M	11
Central West	35-44	Divorced	F	927
Central West	35-44	Divorced	M	710
Central West	35-44	Married	F	6954
Central West	35-44	Married	M	6516
Central West	35-44	Separated	F	705
Central West	35-44	Separated	M	509
Central West	35-44	Widowed	F	74
Central West	35-44	Widowed	M	26
Central West	45-54	Divorced	F	1991
Central West	45-54	Divorced	M	1532
Central West	45-54	Married	F	7750
Central West	45-54	Married	M	7265
Central West	45-54	Separated	F	787
Central West	45-54	Separated	M	701
Central West	45-54	Widowed	F	235
Central West	45-54	Widowed	M	100
Central West	55-64	Divorced	F	2517
Central West	55-64	Divorced	M	2210
Central West	55-64	Married	F	8292
Central West	55-64	Married	M	8116
Central West	55-64	Separated	F	778
Central West	55-64	Separated	M	764
Central West	55-64	Widowed	F	772
Central West	55-64	Widowed	M	266
Central West	65-74	Divorced	F	2039
Central West	65-74	Divorced	M	1934
Central West	65-74	Married	F	7275
Central West	65-74	Married	M	7978
Central West	65-74	Separated	F	474
Central West	65-74	Separated	M	547
Central West	65-74	Widowed	F	1801
Central West	65-74	Widowed	M	682
Central West	75-84	Divorced	F	890
Central West	75-84	Divorced	M	861
Central West	75-84	Married	F	3286
Central West	75-84	Married	M	4509
Central West	75-84	Separated	F	163
Central West	75-84	Separated	M	222
Central West	75-84	Widowed	F	2853
Central West	75-84	Widowed	M	938
Central West	85+	Divorced	F	174
Central West	85+	Divorced	M	124
Central West	85+	Married	F	601
Central West	85+	Married	M	1078
Central West	85+	Separated	F	29
Central West	85+	Separated	M	37
Central West	85+	Widowed	F	2489
Central West	85+	Widowed	M	750
Coffs Harbour - Grafton	15-19	Divorced	F	3
Coffs Harbour - Grafton	15-19	Married	M	5
Coffs Harbour - Grafton	15-19	Separated	M	4
Coffs Harbour - Grafton	20-24	Divorced	F	5
Coffs Harbour - Grafton	20-24	Divorced	M	3
Coffs Harbour - Grafton	20-24	Married	F	157
Coffs Harbour - Grafton	20-24	Married	M	86
Coffs Harbour - Grafton	20-24	Separated	F	17
Coffs Harbour - Grafton	20-24	Separated	M	8
Coffs Harbour - Grafton	20-24	Widowed	F	3
Coffs Harbour - Grafton	20-24	Widowed	M	6
Coffs Harbour - Grafton	25-34	Divorced	F	173
Coffs Harbour - Grafton	25-34	Divorced	M	117
Coffs Harbour - Grafton	25-34	Married	F	2575
Coffs Harbour - Grafton	25-34	Married	M	2002
Coffs Harbour - Grafton	25-34	Separated	F	254
Coffs Harbour - Grafton	25-34	Separated	M	142
Coffs Harbour - Grafton	25-34	Widowed	F	22
Coffs Harbour - Grafton	25-34	Widowed	M	12
Coffs Harbour - Grafton	35-44	Divorced	F	690
Coffs Harbour - Grafton	35-44	Divorced	M	410
Coffs Harbour - Grafton	35-44	Married	F	4270
Coffs Harbour - Grafton	35-44	Married	M	3869
Coffs Harbour - Grafton	35-44	Separated	F	504
Coffs Harbour - Grafton	35-44	Separated	M	326
Coffs Harbour - Grafton	35-44	Widowed	F	56
Coffs Harbour - Grafton	35-44	Widowed	M	22
Coffs Harbour - Grafton	45-54	Divorced	F	1583
Coffs Harbour - Grafton	45-54	Divorced	M	1123
Coffs Harbour - Grafton	45-54	Married	F	4871
Coffs Harbour - Grafton	45-54	Married	M	4583
Coffs Harbour - Grafton	45-54	Separated	F	626
Coffs Harbour - Grafton	45-54	Separated	M	483
Coffs Harbour - Grafton	45-54	Widowed	F	236
Coffs Harbour - Grafton	45-54	Widowed	M	61
Coffs Harbour - Grafton	55-64	Divorced	F	2339
Coffs Harbour - Grafton	55-64	Divorced	M	1880
Coffs Harbour - Grafton	55-64	Married	F	5920
Coffs Harbour - Grafton	55-64	Married	M	5566
Coffs Harbour - Grafton	55-64	Separated	F	683
Coffs Harbour - Grafton	55-64	Separated	M	552
Coffs Harbour - Grafton	55-64	Widowed	F	597
Coffs Harbour - Grafton	55-64	Widowed	M	169
Coffs Harbour - Grafton	65-74	Divorced	F	2120
Coffs Harbour - Grafton	65-74	Divorced	M	1901
Coffs Harbour - Grafton	65-74	Married	F	5890
Coffs Harbour - Grafton	65-74	Married	M	6396
Coffs Harbour - Grafton	65-74	Separated	F	413
Coffs Harbour - Grafton	65-74	Separated	M	527
Coffs Harbour - Grafton	65-74	Widowed	F	1326
Coffs Harbour - Grafton	65-74	Widowed	M	456
Coffs Harbour - Grafton	75-84	Divorced	F	836
Coffs Harbour - Grafton	75-84	Divorced	M	725
Coffs Harbour - Grafton	75-84	Married	F	2813
Coffs Harbour - Grafton	75-84	Married	M	3701
Coffs Harbour - Grafton	75-84	Separated	F	100
Coffs Harbour - Grafton	75-84	Separated	M	159
Coffs Harbour - Grafton	75-84	Widowed	F	2113
Coffs Harbour - Grafton	75-84	Widowed	M	582
Coffs Harbour - Grafton	85+	Divorced	F	172
Coffs Harbour - Grafton	85+	Divorced	M	134
Coffs Harbour - Grafton	85+	Married	F	517
Coffs Harbour - Grafton	85+	Married	M	972
Coffs Harbour - Grafton	85+	Separated	F	18
Coffs Harbour - Grafton	85+	Separated	M	32
Coffs Harbour - Grafton	85+	Widowed	F	1948
Coffs Harbour - Grafton	85+	Widowed	M	561
Far West and Orana	15-19	Married	F	9
Far West and Orana	15-19	Married	M	12
Far West and Orana	20-24	Divorced	F	3
Far West and Orana	20-24	Married	F	138
Far West and Orana	20-24	Married	M	74
Far West and Orana	20-24	Separated	F	8
Far West and Orana	20-24	Separated	M	8
Far West and Orana	20-24	Widowed	F	5
Far West and Orana	20-24	Widowed	M	6
Far West and Orana	25-34	Divorced	F	163
Far West and Orana	25-34	Divorced	M	92
Far West and Orana	25-34	Married	F	2813
Far West and Orana	25-34	Married	M	2343
Far West and Orana	25-34	Separated	F	228
Far West and Orana	25-34	Separated	M	131
Far West and Orana	25-34	Widowed	F	18
Far West and Orana	25-34	Widowed	M	12
Far West and Orana	35-44	Divorced	F	461
Far West and Orana	35-44	Divorced	M	314
Far West and Orana	35-44	Married	F	3501
Far West and Orana	35-44	Married	M	3332
Far West and Orana	35-44	Separated	F	354
Far West and Orana	35-44	Separated	M	274
Far West and Orana	35-44	Widowed	F	37
Far West and Orana	35-44	Widowed	M	15
Far West and Orana	45-54	Divorced	F	947
Far West and Orana	45-54	Divorced	M	788
Far West and Orana	45-54	Married	F	3543
Far West and Orana	45-54	Married	M	3457
Far West and Orana	45-54	Separated	F	432
Far West and Orana	45-54	Separated	M	341
Far West and Orana	45-54	Widowed	F	152
Far West and Orana	45-54	Widowed	M	63
Far West and Orana	55-64	Divorced	F	1333
Far West and Orana	55-64	Divorced	M	1146
Far West and Orana	55-64	Married	F	4237
Far West and Orana	55-64	Married	M	4166
Far West and Orana	55-64	Separated	F	460
Far West and Orana	55-64	Separated	M	446
Far West and Orana	55-64	Widowed	F	451
Far West and Orana	55-64	Widowed	M	167
Far West and Orana	65-74	Divorced	F	995
Far West and Orana	65-74	Divorced	M	1065
Far West and Orana	65-74	Married	F	3458
Far West and Orana	65-74	Married	M	3771
Far West and Orana	65-74	Separated	F	269
Far West and Orana	65-74	Separated	M	402
Far West and Orana	65-74	Widowed	F	1062
Far West and Orana	65-74	Widowed	M	403
Far West and Orana	75-84	Divorced	F	408
Far West and Orana	75-84	Divorced	M	450
Far West and Orana	75-84	Married	F	1700
Far West and Orana	75-84	Married	M	2204
Far West and Orana	75-84	Separated	F	88
Far West and Orana	75-84	Separated	M	135
Far West and Orana	75-84	Widowed	F	1639
Far West and Orana	75-84	Widowed	M	511
Far West and Orana	85+	Divorced	F	91
Far West and Orana	85+	Divorced	M	65
Far West and Orana	85+	Married	F	280
Far West and Orana	85+	Married	M	560
Far West and Orana	85+	Separated	F	13
Far West and Orana	85+	Separated	M	24
Far West and Orana	85+	Widowed	F	1345
Far West and Orana	85+	Widowed	M	406
Hunter Valley exc Newcastle	15-19	Married	F	9
Hunter Valley exc Newcastle	15-19	Married	M	8
Hunter Valley exc Newcastle	15-19	Separated	F	3
Hunter Valley exc Newcastle	15-19	Separated	M	7
Hunter Valley exc Newcastle	20-24	Divorced	F	9
Hunter Valley exc Newcastle	20-24	Divorced	M	8
Hunter Valley exc Newcastle	20-24	Married	F	332
Hunter Valley exc Newcastle	20-24	Married	M	202
Hunter Valley exc Newcastle	20-24	Separated	F	36
Hunter Valley exc Newcastle	20-24	Separated	M	12
Hunter Valley exc Newcastle	20-24	Widowed	F	6
Hunter Valley exc Newcastle	20-24	Widowed	M	9
Hunter Valley exc Newcastle	25-34	Divorced	F	473
Hunter Valley exc Newcastle	25-34	Divorced	M	348
Hunter Valley exc Newcastle	25-34	Married	F	6957
Hunter Valley exc Newcastle	25-34	Married	M	5454
Hunter Valley exc Newcastle	25-34	Separated	F	588
Hunter Valley exc Newcastle	25-34	Separated	M	365
Hunter Valley exc Newcastle	25-34	Widowed	F	42
Hunter Valley exc Newcastle	25-34	Widowed	M	15
Hunter Valley exc Newcastle	35-44	Divorced	F	1577
Hunter Valley exc Newcastle	35-44	Divorced	M	1138
Hunter Valley exc Newcastle	35-44	Married	F	10144
Hunter Valley exc Newcastle	35-44	Married	M	9545
Hunter Valley exc Newcastle	35-44	Separated	F	1149
Hunter Valley exc Newcastle	35-44	Separated	M	892
Hunter Valley exc Newcastle	35-44	Widowed	F	125
Hunter Valley exc Newcastle	35-44	Widowed	M	40
Hunter Valley exc Newcastle	45-54	Divorced	F	2963
Hunter Valley exc Newcastle	45-54	Divorced	M	2280
Hunter Valley exc Newcastle	45-54	Married	F	10551
Hunter Valley exc Newcastle	45-54	Married	M	9989
Hunter Valley exc Newcastle	45-54	Separated	F	1222
Hunter Valley exc Newcastle	45-54	Separated	M	1055
Hunter Valley exc Newcastle	45-54	Widowed	F	355
Hunter Valley exc Newcastle	45-54	Widowed	M	131
Hunter Valley exc Newcastle	55-64	Divorced	F	3657
Hunter Valley exc Newcastle	55-64	Divorced	M	2941
Hunter Valley exc Newcastle	55-64	Married	F	11380
Hunter Valley exc Newcastle	55-64	Married	M	11126
Hunter Valley exc Newcastle	55-64	Separated	F	1012
Hunter Valley exc Newcastle	55-64	Separated	M	923
Hunter Valley exc Newcastle	55-64	Widowed	F	1028
Hunter Valley exc Newcastle	55-64	Widowed	M	355
Hunter Valley exc Newcastle	65-74	Divorced	F	2896
Hunter Valley exc Newcastle	65-74	Divorced	M	2484
Hunter Valley exc Newcastle	65-74	Married	F	10043
Hunter Valley exc Newcastle	65-74	Married	M	10989
Hunter Valley exc Newcastle	65-74	Separated	F	543
Hunter Valley exc Newcastle	65-74	Separated	M	687
Hunter Valley exc Newcastle	65-74	Widowed	F	2335
Hunter Valley exc Newcastle	65-74	Widowed	M	790
Hunter Valley exc Newcastle	75-84	Divorced	F	1046
Hunter Valley exc Newcastle	75-84	Divorced	M	975
Hunter Valley exc Newcastle	75-84	Married	F	4412
Hunter Valley exc Newcastle	75-84	Married	M	5994
Hunter Valley exc Newcastle	75-84	Separated	F	153
Hunter Valley exc Newcastle	75-84	Separated	M	230
Hunter Valley exc Newcastle	75-84	Widowed	F	3254
Hunter Valley exc Newcastle	75-84	Widowed	M	1050
Hunter Valley exc Newcastle	85+	Divorced	F	217
Hunter Valley exc Newcastle	85+	Divorced	M	130
Hunter Valley exc Newcastle	85+	Married	F	668
Hunter Valley exc Newcastle	85+	Married	M	1279
Hunter Valley exc Newcastle	85+	Separated	F	28
Hunter Valley exc Newcastle	85+	Separated	M	31
Hunter Valley exc Newcastle	85+	Widowed	F	2655
Hunter Valley exc Newcastle	85+	Widowed	M	738
Illawarra	15-19	Married	F	12
Illawarra	15-19	Married	M	6
Illawarra	15-19	Separated	M	4
Illawarra	15-19	Widowed	F	3
Illawarra	15-19	Widowed	M	4
Illawarra	20-24	Divorced	F	8
Illawarra	20-24	Married	F	300
Illawarra	20-24	Married	M	154
Illawarra	20-24	Separated	F	16
Illawarra	20-24	Separated	M	7
Illawarra	20-24	Widowed	M	6
Illawarra	25-34	Divorced	F	431
Illawarra	25-34	Divorced	M	238
Illawarra	25-34	Married	F	7292
Illawarra	25-34	Married	M	5393
Illawarra	25-34	Separated	F	454
Illawarra	25-34	Separated	M	241
Illawarra	25-34	Widowed	F	29
Illawarra	25-34	Widowed	M	9
Illawarra	35-44	Divorced	F	1558
Illawarra	35-44	Divorced	M	1055
Illawarra	35-44	Married	F	12023
Illawarra	35-44	Married	M	11236
Illawarra	35-44	Separated	F	984
Illawarra	35-44	Separated	M	711
Illawarra	35-44	Widowed	F	113
Illawarra	35-44	Widowed	M	32
Illawarra	45-54	Divorced	F	3209
Illawarra	45-54	Divorced	M	2217
Illawarra	45-54	Married	F	11955
Illawarra	45-54	Married	M	11520
Illawarra	45-54	Separated	F	1168
Illawarra	45-54	Separated	M	956
Illawarra	45-54	Widowed	F	301
Illawarra	45-54	Widowed	M	136
Illawarra	55-64	Divorced	F	3820
Illawarra	55-64	Divorced	M	2889
Illawarra	55-64	Married	F	12063
Illawarra	55-64	Married	M	11923
Illawarra	55-64	Separated	F	1017
Illawarra	55-64	Separated	M	808
Illawarra	55-64	Widowed	F	1031
Illawarra	55-64	Widowed	M	313
Illawarra	65-74	Divorced	F	3070
Illawarra	65-74	Divorced	M	2157
Illawarra	65-74	Married	F	10058
Illawarra	65-74	Married	M	10783
Illawarra	65-74	Separated	F	539
Illawarra	65-74	Separated	M	576
Illawarra	65-74	Widowed	F	2325
Illawarra	65-74	Widowed	M	761
Illawarra	75-84	Divorced	F	1309
Illawarra	75-84	Divorced	M	898
Illawarra	75-84	Married	F	4885
Illawarra	75-84	Married	M	6386
Illawarra	75-84	Separated	F	174
Illawarra	75-84	Separated	M	233
Illawarra	75-84	Widowed	F	3981
Illawarra	75-84	Widowed	M	1191
Illawarra	85+	Divorced	F	274
Illawarra	85+	Divorced	M	158
Illawarra	85+	Married	F	912
Illawarra	85+	Married	M	1780
Illawarra	85+	Separated	F	28
Illawarra	85+	Separated	M	41
Illawarra	85+	Widowed	F	3725
Illawarra	85+	Widowed	M	1109
Mid North Coast	15-19	Married	M	5
Mid North Coast	15-19	Widowed	F	3
Mid North Coast	15-19	Widowed	M	3
Mid North Coast	20-24	Divorced	M	3
Mid North Coast	20-24	Married	F	180
Mid North Coast	20-24	Married	M	115
Mid North Coast	20-24	Separated	F	16
Mid North Coast	20-24	Separated	M	11
Mid North Coast	20-24	Widowed	F	3
Mid North Coast	25-34	Divorced	F	287
Mid North Coast	25-34	Divorced	M	140
Mid North Coast	25-34	Married	F	3288
Mid North Coast	25-34	Married	M	2468
Mid North Coast	25-34	Separated	F	324
Mid North Coast	25-34	Separated	M	166
Mid North Coast	25-34	Widowed	F	21
Mid North Coast	25-34	Widowed	M	3
Mid North Coast	35-44	Divorced	F	979
Mid North Coast	35-44	Divorced	M	637
Mid North Coast	35-44	Married	F	5775
Mid North Coast	35-44	Married	M	5102
Mid North Coast	35-44	Separated	F	751
Mid North Coast	35-44	Separated	M	508
Mid North Coast	35-44	Widowed	F	77
Mid North Coast	35-44	Widowed	M	16
Mid North Coast	45-54	Divorced	F	2359
Mid North Coast	45-54	Divorced	M	1647
Mid North Coast	45-54	Married	F	7273
Mid North Coast	45-54	Married	M	6641
Mid North Coast	45-54	Separated	F	992
Mid North Coast	45-54	Separated	M	782
Mid North Coast	45-54	Widowed	F	298
Mid North Coast	45-54	Widowed	M	92
Mid North Coast	55-64	Divorced	F	3862
Mid North Coast	55-64	Divorced	M	3027
Mid North Coast	55-64	Married	F	10174
Mid North Coast	55-64	Married	M	9066
Mid North Coast	55-64	Separated	F	1022
Mid North Coast	55-64	Separated	M	932
Mid North Coast	55-64	Widowed	F	1041
Mid North Coast	55-64	Widowed	M	321
Mid North Coast	65-74	Divorced	F	3547
Mid North Coast	65-74	Divorced	M	3374
Mid North Coast	65-74	Married	F	11140
Mid North Coast	65-74	Married	M	11910
Mid North Coast	65-74	Separated	F	742
Mid North Coast	65-74	Separated	M	912
Mid North Coast	65-74	Widowed	F	2413
Mid North Coast	65-74	Widowed	M	886
Mid North Coast	75-84	Divorced	F	1485
Mid North Coast	75-84	Divorced	M	1472
Mid North Coast	75-84	Married	F	5602
Mid North Coast	75-84	Married	M	7315
Mid North Coast	75-84	Separated	F	192
Mid North Coast	75-84	Separated	M	352
Mid North Coast	75-84	Widowed	F	4044
Mid North Coast	75-84	Widowed	M	1294
Mid North Coast	85+	Divorced	F	330
Mid North Coast	85+	Divorced	M	249
Mid North Coast	85+	Married	F	982
Mid North Coast	85+	Married	M	1871
Mid North Coast	85+	Separated	F	25
Mid North Coast	85+	Separated	M	53
Mid North Coast	85+	Widowed	F	3684
Mid North Coast	85+	Widowed	M	1113
Murray	15-19	Divorced	F	3
Murray	15-19	Married	M	5
Murray	15-19	Separated	F	3
Murray	15-19	Widowed	F	5
Murray	20-24	Divorced	F	3
Murray	20-24	Divorced	M	3
Murray	20-24	Married	F	120
Murray	20-24	Married	M	61
Murray	20-24	Separated	F	12
Murray	20-24	Separated	M	4
Murray	25-34	Divorced	F	170
Murray	25-34	Divorced	M	93
Murray	25-34	Married	F	2592
Murray	25-34	Married	M	1967
Murray	25-34	Separated	F	198
Murray	25-34	Separated	M	97
Murray	25-34	Widowed	F	14
Murray	25-34	Widowed	M	4
Murray	35-44	Divorced	F	578
Murray	35-44	Divorced	M	363
Murray	35-44	Married	F	4077
Murray	35-44	Married	M	3705
Murray	35-44	Separated	F	370
Murray	35-44	Separated	M	279
Murray	35-44	Widowed	F	57
Murray	35-44	Widowed	M	15
Murray	45-54	Divorced	F	1135
Murray	45-54	Divorced	M	859
Murray	45-54	Married	F	4370
Murray	45-54	Married	M	4148
Murray	45-54	Separated	F	493
Murray	45-54	Separated	M	443
Murray	45-54	Widowed	F	144
Murray	45-54	Widowed	M	46
Murray	55-64	Divorced	F	1635
Murray	55-64	Divorced	M	1245
Murray	55-64	Married	F	5312
Murray	55-64	Married	M	5048
Murray	55-64	Separated	F	458
Murray	55-64	Separated	M	452
Murray	55-64	Widowed	F	431
Murray	55-64	Widowed	M	154
Murray	65-74	Divorced	F	1337
Murray	65-74	Divorced	M	1306
Murray	65-74	Married	F	4901
Murray	65-74	Married	M	5340
Murray	65-74	Separated	F	325
Murray	65-74	Separated	M	402
Murray	65-74	Widowed	F	1098
Murray	65-74	Widowed	M	418
Murray	75-84	Divorced	F	525
Murray	75-84	Divorced	M	491
Murray	75-84	Married	F	2306
Murray	75-84	Married	M	2957
Murray	75-84	Separated	F	86
Murray	75-84	Separated	M	142
Murray	75-84	Widowed	F	1824
Murray	75-84	Widowed	M	581
Murray	85+	Divorced	F	90
Murray	85+	Divorced	M	78
Murray	85+	Married	F	370
Murray	85+	Married	M	772
Murray	85+	Separated	F	15
Murray	85+	Separated	M	28
Murray	85+	Widowed	F	1496
Murray	85+	Widowed	M	448
New England and North West	15-19	Married	F	11
New England and North West	15-19	Married	M	5
New England and North West	15-19	Separated	F	4
New England and North West	15-19	Separated	M	3
New England and North West	15-19	Widowed	F	6
New England and North West	15-19	Widowed	M	3
New England and North West	20-24	Divorced	F	5
New England and North West	20-24	Divorced	M	3
New England and North West	20-24	Married	F	251
New England and North West	20-24	Married	M	142
New England and North West	20-24	Separated	F	25
New England and North West	20-24	Separated	M	13
New England and North West	20-24	Widowed	F	6
New England and North West	20-24	Widowed	M	3
New England and North West	25-34	Divorced	F	251
New England and North West	25-34	Divorced	M	134
New England and North West	25-34	Married	F	4040
New England and North West	25-34	Married	M	3198
New England and North West	25-34	Separated	F	348
New England and North West	25-34	Separated	M	192
New England and North West	25-34	Widowed	F	23
New England and North West	25-34	Widowed	M	9
New England and North West	35-44	Divorced	F	736
New England and North West	35-44	Divorced	M	554
New England and North West	35-44	Married	F	5715
New England and North West	35-44	Married	M	5413
New England and North West	35-44	Separated	F	569
New England and North West	35-44	Separated	M	444
New England and North West	35-44	Widowed	F	92
New England and North West	35-44	Widowed	M	23
New England and North West	45-54	Divorced	F	1528
New England and North West	45-54	Divorced	M	1238
New England and North West	45-54	Married	F	6441
New England and North West	45-54	Married	M	6024
New England and North West	45-54	Separated	F	676
New England and North West	45-54	Separated	M	575
New England and North West	45-54	Widowed	F	211
New England and North West	45-54	Widowed	M	63
New England and North West	55-64	Divorced	F	2254
New England and North West	55-64	Divorced	M	1878
New England and North West	55-64	Married	F	7286
New England and North West	55-64	Married	M	6979
New England and North West	55-64	Separated	F	741
New England and North West	55-64	Separated	M	653
New England and North West	55-64	Widowed	F	699
New England and North West	55-64	Widowed	M	239
New England and North West	65-74	Divorced	F	1758
New England and North West	65-74	Divorced	M	1732
New England and North West	65-74	Married	F	6272
New England and North West	65-74	Married	M	6902
New England and North West	65-74	Separated	F	433
New England and North West	65-74	Separated	M	566
New England and North West	65-74	Widowed	F	1623
New England and North West	65-74	Widowed	M	571
New England and North West	75-84	Divorced	F	731
New England and North West	75-84	Divorced	M	630
New England and North West	75-84	Married	F	3193
New England and North West	75-84	Married	M	4124
New England and North West	75-84	Separated	F	122
New England and North West	75-84	Separated	M	203
New England and North West	75-84	Widowed	F	2706
New England and North West	75-84	Widowed	M	846
New England and North West	85+	Divorced	F	131
New England and North West	85+	Divorced	M	101
New England and North West	85+	Married	F	468
New England and North West	85+	Married	M	999
New England and North West	85+	Separated	F	12
New England and North West	85+	Separated	M	38
New England and North West	85+	Widowed	F	2167
New England and North West	85+	Widowed	M	562
Newcastle and Lake Macquarie	15-19	Divorced	M	3
Newcastle and Lake Macquarie	15-19	Married	F	6
Newcastle and Lake Macquarie	15-19	Married	M	15
Newcastle and Lake Macquarie	15-19	Separated	F	4
Newcastle and Lake Macquarie	15-19	Widowed	M	3
Newcastle and Lake Macquarie	20-24	Divorced	F	11
Newcastle and Lake Macquarie	20-24	Divorced	M	3
Newcastle and Lake Macquarie	20-24	Married	F	372
Newcastle and Lake Macquarie	20-24	Married	M	209
Newcastle and Lake Macquarie	20-24	Separated	F	27
Newcastle and Lake Macquarie	20-24	Separated	M	3
Newcastle and Lake Macquarie	20-24	Widowed	F	7
Newcastle and Lake Macquarie	20-24	Widowed	M	14
Newcastle and Lake Macquarie	25-34	Divorced	F	562
Newcastle and Lake Macquarie	25-34	Divorced	M	329
Newcastle and Lake Macquarie	25-34	Married	F	8775
