SA4_NAME21	Ancestry	responses
Hunter Valley exc Newcastle	Filipino	2433
Hunter Valley exc Newcastle	French	1207
Hunter Valley exc Newcastle	German	12362
Hunter Valley exc Newcastle	Greek	1161
Hunter Valley exc Newcastle	Hungarian	530
Hunter Valley exc Newcastle	Indian	1764
Hunter Valley exc Newcastle	Irish	30819
Hunter Valley exc Newcastle	Italian	4822
Hunter Valley exc Newcastle	Korean	237
Hunter Valley exc Newcastle	Lebanese	425
Hunter Valley exc Newcastle	Macedonian	260
Hunter Valley exc Newcastle	Maltese	1417
Hunter Valley exc Newcastle	Maori	1370
Hunter Valley exc Newcastle	NZ	1856
Hunter Valley exc Newcastle	(Other)	14021
Hunter Valley exc Newcastle	Polish	2131
Hunter Valley exc Newcastle	Russian	583
Hunter Valley exc Newcastle	Samoan	369
Hunter Valley exc Newcastle	Scottish	31553
Hunter Valley exc Newcastle	Serbian	265
Hunter Valley exc Newcastle	South African	956
Hunter Valley exc Newcastle	Spanish	768
Hunter Valley exc Newcastle	Sri Lankan	150
Hunter Valley exc Newcastle	Vietnamese	342
Hunter Valley exc Newcastle	Welsh	2203
Illawarra		15303
Illawarra	Australian	112693
Illawarra	Australian Aboriginal	10799
Illawarra	Chinese	5098
Illawarra	Croatian	3141
Illawarra	Dutch	5615
Illawarra	English	116938
Illawarra	Filipino	2962
Illawarra	French	1709
Illawarra	German	12210
Illawarra	Greek	4746
Illawarra	Hungarian	1278
Illawarra	Indian	3407
Illawarra	Irish	32405
Illawarra	Italian	17065
Illawarra	Korean	558
Illawarra	Lebanese	2441
Illawarra	Macedonian	9644
Illawarra	Maltese	4173
Illawarra	Maori	1728
Illawarra	NZ	2162
Illawarra	(Other)	31546
Illawarra	Polish	2759
Illawarra	Russian	820
Illawarra	Samoan	376
Illawarra	Scottish	30938
Illawarra	Serbian	2979
Illawarra	South African	1069
Illawarra	Spanish	3307
Illawarra	Sri Lankan	345
Illawarra	Vietnamese	1480
Illawarra	Welsh	3144
Mid North Coast		15486
Mid North Coast	Australian	96143
Mid North Coast	Australian Aboriginal	15769
Mid North Coast	Chinese	1597
Mid North Coast	Croatian	512
Mid North Coast	Dutch	2897
Mid North Coast	English	100619
Mid North Coast	Filipino	1475
Mid North Coast	French	1197
Mid North Coast	German	8747
Mid North Coast	Greek	814
Mid North Coast	Hungarian	453
Mid North Coast	Indian	1063
Mid North Coast	Irish	26804
Mid North Coast	Italian	4030
Mid North Coast	Korean	158
Mid North Coast	Lebanese	411
Mid North Coast	Macedonian	75
Mid North Coast	Maltese	1251
Mid North Coast	Maori	693
Mid North Coast	NZ	1275
Mid North Coast	(Other)	10301
Mid North Coast	Polish	1005
Mid North Coast	Russian	408
Mid North Coast	Samoan	116
Mid North Coast	Scottish	24476
Mid North Coast	Serbian	160
Mid North Coast	South African	575
Mid North Coast	Spanish	594
Mid North Coast	Sri Lankan	121
Mid North Coast	Vietnamese	237
Mid North Coast	Welsh	1287
Murray		9829
Murray	Australian	49573
Murray	Australian Aboriginal	4720
Murray	Chinese	830
Murray	Croatian	347
Murray	Dutch	1855
Murray	English	49553
Murray	Filipino	989
Murray	French	422
Murray	German	7441
Murray	Greek	529
Murray	Hungarian	268
Murray	Indian	1149
Murray	Irish	15403
Murray	Italian	3533
Murray	Korean	86
Murray	Lebanese	202
Murray	Macedonian	40
Murray	Maltese	322
Murray	Maori	373
Murray	NZ	585
Murray	(Other)	6695
Murray	Polish	570
Murray	Russian	158
Murray	Samoan	70
Murray	Scottish	13654
Murray	Serbian	161
Murray	South African	223
Murray	Spanish	277
Murray	Sri Lankan	119
Murray	Vietnamese	145
Murray	Welsh	526
New England and North West		18210
New England and North West	Australian	77570
New England and North West	Australian Aboriginal	20212
New England and North West	Chinese	1822
New England and North West	Croatian	181
New England and North West	Dutch	1611
New England and North West	English	71555
New England and North West	Filipino	1345
New England and North West	French	621
New England and North West	German	7720
New England and North West	Greek	378
New England and North West	Hungarian	206
New England and North West	Indian	1027
New England and North West	Irish	20294
New England and North West	Italian	1997
New England and North West	Korean	140
New England and North West	Lebanese	286
New England and North West	Macedonian	30
New England and North West	Maltese	481
New England and North West	Maori	522
New England and North West	NZ	769
New England and North West	(Other)	9135
New England and North West	Polish	469
New England and North West	Russian	240
New England and North West	Samoan	102
New England and North West	Scottish	18697
New England and North West	Serbian	103
New England and North West	South African	380
New England and North West	Spanish	331
New England and North West	Sri Lankan	118
New England and North West	Vietnamese	472
New England and North West	Welsh	812
Newcastle and Lake Macquarie		19000
Newcastle and Lake Macquarie	Australian	158469
Newcastle and Lake Macquarie	Australian Aboriginal	19184
Newcastle and Lake Macquarie	Chinese	6009
Newcastle and Lake Macquarie	Croatian	1492
Newcastle and Lake Macquarie	Dutch	5341
Newcastle and Lake Macquarie	English	166003
Newcastle and Lake Macquarie	Filipino	3180
Newcastle and Lake Macquarie	French	1977
Newcastle and Lake Macquarie	German	16302
Newcastle and Lake Macquarie	Greek	3185
Newcastle and Lake Macquarie	Hungarian	900
Newcastle and Lake Macquarie	Indian	3797
Newcastle and Lake Macquarie	Irish	45118
Newcastle and Lake Macquarie	Italian	9618
Newcastle and Lake Macquarie	Korean	890
Newcastle and Lake Macquarie	Lebanese	788
Newcastle and Lake Macquarie	Macedonian	2796
Newcastle and Lake Macquarie	Maltese	1599
Newcastle and Lake Macquarie	Maori	1716
Newcastle and Lake Macquarie	NZ	2564
Newcastle and Lake Macquarie	(Other)	28172
Newcastle and Lake Macquarie	Polish	3953
Newcastle and Lake Macquarie	Russian	1168
Newcastle and Lake Macquarie	Samoan	957
Newcastle and Lake Macquarie	Scottish	45701
Newcastle and Lake Macquarie	Serbian	811
Newcastle and Lake Macquarie	South African	1409
Newcastle and Lake Macquarie	Spanish	1289
Newcastle and Lake Macquarie	Sri Lankan	394
Newcastle and Lake Macquarie	Vietnamese	1067
Newcastle and Lake Macquarie	Welsh	4126
Richmond - Tweed		20418
Richmond - Tweed	Australian	96100
Richmond - Tweed	Australian Aboriginal	11035
Richmond - Tweed	Chinese	1926
Richmond - Tweed	Croatian	645
Richmond - Tweed	Dutch	3713
Richmond - Tweed	English	109838
Richmond - Tweed	Filipino	1792
Richmond - Tweed	French	2195
Richmond - Tweed	German	12139
Richmond - Tweed	Greek	1290
Richmond - Tweed	Hungarian	596
Richmond - Tweed	Indian	1619
Richmond - Tweed	Irish	36308
Richmond - Tweed	Italian	8343
Richmond - Tweed	Korean	199
Richmond - Tweed	Lebanese	481
Richmond - Tweed	Macedonian	99
Richmond - Tweed	Maltese	977
Richmond - Tweed	Maori	1343
Richmond - Tweed	NZ	2122
Richmond - Tweed	(Other)	17775
Richmond - Tweed	Polish	1493
Richmond - Tweed	Russian	722
Richmond - Tweed	Samoan	247
Richmond - Tweed	Scottish	30379
Richmond - Tweed	Serbian	213
Richmond - Tweed	South African	916
Richmond - Tweed	Spanish	1172
Richmond - Tweed	Sri Lankan	192
Richmond - Tweed	Vietnamese	307
Richmond - Tweed	Welsh	1787
Riverina		12909
Riverina	Australian	63411
Riverina	Australian Aboriginal	9960
Riverina	Chinese	1809
Riverina	Croatian	252
Riverina	Dutch	1591
Riverina	English	61025
Riverina	Filipino	1549
Riverina	French	558
Riverina	German	7544
Riverina	Greek	547
Riverina	Hungarian	138
Riverina	Indian	2791
Riverina	Irish	19207
Riverina	Italian	9830
Riverina	Korean	148
Riverina	Lebanese	253
Riverina	Macedonian	64
Riverina	Maltese	388
Riverina	Maori	550
Riverina	NZ	715
Riverina	(Other)	11807
Riverina	Polish	506
Riverina	Russian	132
Riverina	Samoan	634
Riverina	Scottish	15870
Riverina	Serbian	100
Riverina	South African	488
Riverina	Spanish	425
Riverina	Sri Lankan	136
Riverina	Vietnamese	199
Riverina	Welsh	562
Southern Highlands and Shoalhaven		10226
Southern Highlands and Shoalhaven	Australian	63442
Southern Highlands and Shoalhaven	Australian Aboriginal	7623
Southern Highlands and Shoalhaven	Chinese	1433
Southern Highlands and Shoalhaven	Croatian	785
Southern Highlands and Shoalhaven	Dutch	2404
Southern Highlands and Shoalhaven	English	70114
Southern Highlands and Shoalhaven	Filipino	1184
Southern Highlands and Shoalhaven	French	991
Southern Highlands and Shoalhaven	German	6325
Southern Highlands and Shoalhaven	Greek	1291
Southern Highlands and Shoalhaven	Hungarian	607
Southern Highlands and Shoalhaven	Indian	1038
Southern Highlands and Shoalhaven	Irish	19962
Southern Highlands and Shoalhaven	Italian	4395
Southern Highlands and Shoalhaven	Korean	189
Southern Highlands and Shoalhaven	Lebanese	446
Southern Highlands and Shoalhaven	Macedonian	241
Southern Highlands and Shoalhaven	Maltese	1311
Southern Highlands and Shoalhaven	Maori	525
Southern Highlands and Shoalhaven	NZ	1112
Southern Highlands and Shoalhaven	(Other)	10422
Southern Highlands and Shoalhaven	Polish	1144
Southern Highlands and Shoalhaven	Russian	435
Southern Highlands and Shoalhaven	Samoan	106
Southern Highlands and Shoalhaven	Scottish	18776
Southern Highlands and Shoalhaven	Serbian	275
Southern Highlands and Shoalhaven	South African	524
Southern Highlands and Shoalhaven	Spanish	532
Southern Highlands and Shoalhaven	Sri Lankan	104
Southern Highlands and Shoalhaven	Vietnamese	220
Southern Highlands and Shoalhaven	Welsh	1290
Sydney - Baulkham Hills and Hawkesbury		8884
Sydney - Baulkham Hills and Hawkesbury	Australian	65067
Sydney - Baulkham Hills and Hawkesbury	Australian Aboriginal	2657
Sydney - Baulkham Hills and Hawkesbury	Chinese	35318
Sydney - Baulkham Hills and Hawkesbury	Croatian	2377
Sydney - Baulkham Hills and Hawkesbury	Dutch	3364
Sydney - Baulkham Hills and Hawkesbury	English	67301
Sydney - Baulkham Hills and Hawkesbury	Filipino	6025
Sydney - Baulkham Hills and Hawkesbury	French	1278
Sydney - Baulkham Hills and Hawkesbury	German	6674
Sydney - Baulkham Hills and Hawkesbury	Greek	3041
Sydney - Baulkham Hills and Hawkesbury	Hungarian	887
Sydney - Baulkham Hills and Hawkesbury	Indian	20479
Sydney - Baulkham Hills and Hawkesbury	Irish	19686
Sydney - Baulkham Hills and Hawkesbury	Italian	11873
Sydney - Baulkham Hills and Hawkesbury	Korean	5429
Sydney - Baulkham Hills and Hawkesbury	Lebanese	5293
Sydney - Baulkham Hills and Hawkesbury	Macedonian	333
Sydney - Baulkham Hills and Hawkesbury	Maltese	6266
Sydney - Baulkham Hills and Hawkesbury	Maori	715
Sydney - Baulkham Hills and Hawkesbury	NZ	1632
Sydney - Baulkham Hills and Hawkesbury	(Other)	42865
Sydney - Baulkham Hills and Hawkesbury	Polish	2219
Sydney - Baulkham Hills and Hawkesbury	Russian	1271
Sydney - Baulkham Hills and Hawkesbury	Samoan	267
Sydney - Baulkham Hills and Hawkesbury	Scottish	17307
Sydney - Baulkham Hills and Hawkesbury	Serbian	923
Sydney - Baulkham Hills and Hawkesbury	South African	2557
Sydney - Baulkham Hills and Hawkesbury	Spanish	1560
Sydney - Baulkham Hills and Hawkesbury	Sri Lankan	2614
Sydney - Baulkham Hills and Hawkesbury	Vietnamese	1357
Sydney - Baulkham Hills and Hawkesbury	Welsh	1332
Sydney - Blacktown		27064
Sydney - Blacktown	Australian	75936
Sydney - Blacktown	Australian Aboriginal	10888
Sydney - Blacktown	Chinese	18017
Sydney - Blacktown	Croatian	2934
Sydney - Blacktown	Dutch	2651
Sydney - Blacktown	English	67162
Sydney - Blacktown	Filipino	35705
Sydney - Blacktown	French	1123
Sydney - Blacktown	German	6560
Sydney - Blacktown	Greek	3532
Sydney - Blacktown	Hungarian	1211
Sydney - Blacktown	Indian	55102
Sydney - Blacktown	Irish	16679
Sydney - Blacktown	Italian	9180
Sydney - Blacktown	Korean	3116
Sydney - Blacktown	Lebanese	6042
Sydney - Blacktown	Macedonian	510
Sydney - Blacktown	Maltese	8507
Sydney - Blacktown	Maori	4223
Sydney - Blacktown	NZ	2524
Sydney - Blacktown	(Other)	109604
Sydney - Blacktown	Polish	2718
Sydney - Blacktown	Russian	1091
Sydney - Blacktown	Samoan	7319
Sydney - Blacktown	Scottish	14068
Sydney - Blacktown	Serbian	1412
Sydney - Blacktown	South African	1789
Sydney - Blacktown	Spanish	3011
Sydney - Blacktown	Sri Lankan	3118
Sydney - Blacktown	Vietnamese	1941
Sydney - Blacktown	Welsh	886
Sydney - City and Inner South		23050
Sydney - City and Inner South	Australian	60218
Sydney - City and Inner South	Australian Aboriginal	4908
Sydney - City and Inner South	Chinese	49434
Sydney - City and Inner South	Croatian	2247
Sydney - City and Inner South	Dutch	3563
Sydney - City and Inner South	English	80775
Sydney - City and Inner South	Filipino	6292
Sydney - City and Inner South	French	4063
Sydney - City and Inner South	German	10120
Sydney - City and Inner South	Greek	10679
Sydney - City and Inner South	Hungarian	1579
Sydney - City and Inner South	Indian	7872
Sydney - City and Inner South	Irish	36185
Sydney - City and Inner South	Italian	13837
Sydney - City and Inner South	Korean	3642
Sydney - City and Inner South	Lebanese	3663
Sydney - City and Inner South	Macedonian	1131
Sydney - City and Inner South	Maltese	2264
Sydney - City and Inner South	Maori	1774
Sydney - City and Inner South	NZ	2796
Sydney - City and Inner South	(Other)	69863
Sydney - City and Inner South	Polish	3521
Sydney - City and Inner South	Russian	3275
Sydney - City and Inner South	Samoan	525
Sydney - City and Inner South	Scottish	24204
Sydney - City and Inner South	Serbian	1647
Sydney - City and Inner South	South African	1621
Sydney - City and Inner South	Spanish	4124
Sydney - City and Inner South	Sri Lankan	953
Sydney - City and Inner South	Vietnamese	6552
Sydney - City and Inner South	Welsh	2281
Sydney - Eastern Suburbs		16660
Sydney - Eastern Suburbs	Australian	57408
Sydney - Eastern Suburbs	Australian Aboriginal	2649
Sydney - Eastern Suburbs	Chinese	19522
Sydney - Eastern Suburbs	Croatian	1782
Sydney - Eastern Suburbs	Dutch	2924
Sydney - Eastern Suburbs	English	76541
Sydney - Eastern Suburbs	Filipino	2927
Sydney - Eastern Suburbs	French	5180
Sydney - Eastern Suburbs	German	9670
Sydney - Eastern Suburbs	Greek	10775
Sydney - Eastern Suburbs	Hungarian	3140
Sydney - Eastern Suburbs	Indian	3918
Sydney - Eastern Suburbs	Irish	34442
Sydney - Eastern Suburbs	Italian	13062
Sydney - Eastern Suburbs	Korean	1161
Sydney - Eastern Suburbs	Lebanese	2688
Sydney - Eastern Suburbs	Macedonian	417
Sydney - Eastern Suburbs	Maltese	1761
Sydney - Eastern Suburbs	Maori	1166
Sydney - Eastern Suburbs	NZ	2442
Sydney - Eastern Suburbs	(Other)	48412
Sydney - Eastern Suburbs	Polish	5055
Sydney - Eastern Suburbs	Russian	4537
Sydney - Eastern Suburbs	Samoan	270
Sydney - Eastern Suburbs	Scottish	20761
Sydney - Eastern Suburbs	Serbian	1082
Sydney - Eastern Suburbs	South African	5677
Sydney - Eastern Suburbs	Spanish	3366
Sydney - Eastern Suburbs	Sri Lankan	542
Sydney - Eastern Suburbs	Vietnamese	1456
Sydney - Eastern Suburbs	Welsh	1853
Sydney - Inner South West		45377
Sydney - Inner South West	Australian	83674
Sydney - Inner South West	Australian Aboriginal	4166
Sydney - Inner South West	Chinese	94083
Sydney - Inner South West	Croatian	4958
Sydney - Inner South West	Dutch	1930
Sydney - Inner South West	English	75529
Sydney - Inner South West	Filipino	12896
Sydney - Inner South West	French	2138
Sydney - Inner South West	German	6983
Sydney - Inner South West	Greek	44552
Sydney - Inner South West	Hungarian	1387
Sydney - Inner South West	Indian	14880
Sydney - Inner South West	Irish	23645
Sydney - Inner South West	Italian	24551
Sydney - Inner South West	Korean	4878
Sydney - Inner South West	Lebanese	61729
Sydney - Inner South West	Macedonian	14397
Sydney - Inner South West	Maltese	3916
Sydney - Inner South West	Maori	3388
Sydney - Inner South West	NZ	2365
Sydney - Inner South West	(Other)	144301
Sydney - Inner South West	Polish	2733
Sydney - Inner South West	Russian	2185
Sydney - Inner South West	Samoan	2457
Sydney - Inner South West	Scottish	16733
Sydney - Inner South West	Serbian	2878
Sydney - Inner South West	South African	1173
Sydney - Inner South West	Spanish	4085
Sydney - Inner South West	Sri Lankan	811
Sydney - Inner South West	Vietnamese	27639
Sydney - Inner South West	Welsh	1225
Sydney - Inner West		15266
Sydney - Inner West	Australian	54223
Sydney - Inner West	Australian Aboriginal	2164
Sydney - Inner West	Chinese	50257
Sydney - Inner West	Croatian	2791
Sydney - Inner West	Dutch	2468
Sydney - Inner West	English	62970
Sydney - Inner West	Filipino	5691
Sydney - Inner West	French	2000
Sydney - Inner West	German	6627
Sydney - Inner West	Greek	10540
Sydney - Inner West	Hungarian	1207
Sydney - Inner West	Indian	12263
Sydney - Inner West	Irish	28033
Sydney - Inner West	Italian	28999
Sydney - Inner West	Korean	8707
Sydney - Inner West	Lebanese	9051
Sydney - Inner West	Macedonian	749
Sydney - Inner West	Maltese	2303
Sydney - Inner West	Maori	900
Sydney - Inner West	NZ	2035
Sydney - Inner West	(Other)	54470
Sydney - Inner West	Polish	2592
Sydney - Inner West	Russian	1828
Sydney - Inner West	Samoan	378
Sydney - Inner West	Scottish	18778
Sydney - Inner West	Serbian	1316
Sydney - Inner West	South African	1072
Sydney - Inner West	Spanish	2640
Sydney - Inner West	Sri Lankan	1382
Sydney - Inner West	Vietnamese	5870
Sydney - Inner West	Welsh	1577
Sydney - North Sydney and Hornsby		14833
Sydney - North Sydney and Hornsby	Australian	98982
Sydney - North Sydney and Hornsby	Australian Aboriginal	1574
Sydney - North Sydney and Hornsby	Chinese	77142
Sydney - North Sydney and Hornsby	Croatian	2629
Sydney - North Sydney and Hornsby	Dutch	5427
Sydney - North Sydney and Hornsby	English	125515
Sydney - North Sydney and Hornsby	Filipino	6818
Sydney - North Sydney and Hornsby	French	4159
Sydney - North Sydney and Hornsby	German	13052
Sydney - North Sydney and Hornsby	Greek	4781
Sydney - North Sydney and Hornsby	Hungarian	2184
Sydney - North Sydney and Hornsby	Indian	17083
Sydney - North Sydney and Hornsby	Irish	42075
Sydney - North Sydney and Hornsby	Italian	13450
Sydney - North Sydney and Hornsby	Korean	9524
Sydney - North Sydney and Hornsby	Lebanese	3019
Sydney - North Sydney and Hornsby	Macedonian	620
Sydney - North Sydney and Hornsby	Maltese	1472
Sydney - North Sydney and Hornsby	Maori	803
Sydney - North Sydney and Hornsby	NZ	3675
Sydney - North Sydney and Hornsby	(Other)	66135
Sydney - North Sydney and Hornsby	Polish	4292
Sydney - North Sydney and Hornsby	Russian	3426
Sydney - North Sydney and Hornsby	Samoan	259
Sydney - North Sydney and Hornsby	Scottish	36775
Sydney - North Sydney and Hornsby	Serbian	1153
Sydney - North Sydney and Hornsby	South African	5390
Sydney - North Sydney and Hornsby	Spanish	2805
Sydney - North Sydney and Hornsby	Sri Lankan	1983
Sydney - North Sydney and Hornsby	Vietnamese	2806
Sydney - North Sydney and Hornsby	Welsh	2993
Sydney - Northern Beaches		9888
Sydney - Northern Beaches	Australian	81884
Sydney - Northern Beaches	Australian Aboriginal	1752
Sydney - Northern Beaches	Chinese	9028
Sydney - Northern Beaches	Croatian	2505
Sydney - Northern Beaches	Dutch	5293
Sydney - Northern Beaches	English	108678
Sydney - Northern Beaches	Filipino	2728
Sydney - Northern Beaches	French	3935
Sydney - Northern Beaches	German	10904
Sydney - Northern Beaches	Greek	2935
Sydney - Northern Beaches	Hungarian	1191
Sydney - Northern Beaches	Indian	2630
Sydney - Northern Beaches	Irish	32968
Sydney - Northern Beaches	Italian	14565
Sydney - Northern Beaches	Korean	1033
Sydney - Northern Beaches	Lebanese	1071
Sydney - Northern Beaches	Macedonian	340
Sydney - Northern Beaches	Maltese	1110
Sydney - Northern Beaches	Maori	1134
Sydney - Northern Beaches	NZ	3379
Sydney - Northern Beaches	(Other)	34953
Sydney - Northern Beaches	Polish	2412
Sydney - Northern Beaches	Russian	1509
Sydney - Northern Beaches	Samoan	359
Sydney - Northern Beaches	Scottish	28548
Sydney - Northern Beaches	Serbian	1868
Sydney - Northern Beaches	South African	3235
Sydney - Northern Beaches	Spanish	2274
Sydney - Northern Beaches	Sri Lankan	319
Sydney - Northern Beaches	Vietnamese	786
Sydney - Northern Beaches	Welsh	2725
Sydney - Outer South West		17264
Sydney - Outer South West	Australian	92578
Sydney - Outer South West	Australian Aboriginal	11472
Sydney - Outer South West	Chinese	7740
Sydney - Outer South West	Croatian	2874
Sydney - Outer South West	Dutch	2728
Sydney - Outer South West	English	84488
Sydney - Outer South West	Filipino	8519
Sydney - Outer South West	French	1218
Sydney - Outer South West	German	8167
Sydney - Outer South West	Greek	3388
Sydney - Outer South West	Hungarian	1039
Sydney - Outer South West	Indian	12301
Sydney - Outer South West	Irish	22052
Sydney - Outer South West	Italian	11921
Sydney - Outer South West	Korean	403
Sydney - Outer South West	Lebanese	5742
Sydney - Outer South West	Macedonian	1098
Sydney - Outer South West	Maltese	5002
Sydney - Outer South West	Maori	2615
Sydney - Outer South West	NZ	2239
Sydney - Outer South West	(Other)	59812
Sydney - Outer South West	Polish	2521
Sydney - Outer South West	Russian	1037
Sydney - Outer South West	Samoan	5898
Sydney - Outer South West	Scottish	19362
Sydney - Outer South West	Serbian	1777
Sydney - Outer South West	South African	1590
Sydney - Outer South West	Spanish	2373
Sydney - Outer South West	Sri Lankan	651
Sydney - Outer South West	Vietnamese	2462
Sydney - Outer South West	Welsh	1368
Sydney - Outer West and Blue Mountains		19841
Sydney - Outer West and Blue Mountains	Australian	117350
Sydney - Outer West and Blue Mountains	Australian Aboriginal	14219
Sydney - Outer West and Blue Mountains	Chinese	6060
Sydney - Outer West and Blue Mountains	Croatian	2998
Sydney - Outer West and Blue Mountains	Dutch	5578
Sydney - Outer West and Blue Mountains	English	114620
Sydney - Outer West and Blue Mountains	Filipino	8768
Sydney - Outer West and Blue Mountains	French	1717
Sydney - Outer West and Blue Mountains	German	11357
Sydney - Outer West and Blue Mountains	Greek	3687
Sydney - Outer West and Blue Mountains	Hungarian	1570
Sydney - Outer West and Blue Mountains	Indian	9615
Sydney - Outer West and Blue Mountains	Irish	34052
Sydney - Outer West and Blue Mountains	Italian	11574
Sydney - Outer West and Blue Mountains	Korean	899
Sydney - Outer West and Blue Mountains	Lebanese	3523
Sydney - Outer West and Blue Mountains	Macedonian	749
Sydney - Outer West and Blue Mountains	Maltese	11330
Sydney - Outer West and Blue Mountains	Maori	2882
Sydney - Outer West and Blue Mountains	NZ	2699
Sydney - Outer West and Blue Mountains	(Other)	41408
Sydney - Outer West and Blue Mountains	Polish	3266
Sydney - Outer West and Blue Mountains	Russian	1211
Sydney - Outer West and Blue Mountains	Samoan	2890
Sydney - Outer West and Blue Mountains	Scottish	28452
Sydney - Outer West and Blue Mountains	Serbian	1093
Sydney - Outer West and Blue Mountains	South African	1455
Sydney - Outer West and Blue Mountains	Spanish	1881
